POA_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3880,1070,1155,2226,200,235,435,37,47,88,453,514,966,33,31,63,5,6,8,3,9,14,9,13,28,5,0,3,0,3,4,0,0,0,546,623,1164,19,25,43,11,20,26,773,899,1675,116,121,234,1962,2170,4132
POA3882,357,327,679,37,36,73,12,10,17,162,194,354,7,8,16,0,0,0,6,4,7,0,0,0,0,0,0,0,0,3,0,0,0,184,215,400,3,6,16,6,0,8,236,265,496,35,40,74,625,630,1250
POA3885,602,552,1154,46,60,111,12,8,20,129,143,275,8,5,12,0,0,0,5,4,8,4,0,5,0,0,4,0,0,0,0,0,0,157,167,319,3,10,11,4,5,8,217,238,455,79,84,165,891,877,1776
POA3886,144,130,276,10,15,29,6,4,8,17,15,36,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,23,28,50,0,0,0,0,0,0,44,45,86,19,22,37,200,193,397
POA3887,91,67,153,0,3,8,5,0,3,22,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,22,50,0,0,0,0,0,6,31,29,62,23,18,37,147,114,259
POA3888,1016,976,1988,197,226,425,52,46,93,168,165,332,17,23,37,4,3,6,15,12,22,4,3,7,9,0,10,3,0,3,0,0,0,260,252,514,11,12,22,10,4,15,477,494,970,199,195,395,1697,1661,3356
POA3889,49,38,91,3,0,9,8,3,5,10,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,36,0,0,0,0,0,0,29,20,44,21,12,35,96,71,170
POA3890,95,80,172,14,14,34,15,15,29,18,13,34,4,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,39,40,73,3,0,3,0,4,6,57,57,114,26,22,49,177,158,334
POA3891,34,26,58,3,0,3,3,6,13,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,26,0,3,3,0,0,0,14,20,30,8,10,21,56,56,112
POA3892,305,328,633,57,71,127,23,17,39,81,96,174,3,0,4,0,0,0,6,3,6,0,0,0,0,0,0,6,9,16,0,0,0,118,128,241,11,14,24,0,0,10,191,211,401,50,49,100,546,594,1141
POA3893,11,8,15,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,4,9,0,0,0,9,12,25
POA3895,74,66,135,5,4,13,0,4,5,10,9,14,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,34,0,0,0,0,0,0,23,24,53,4,6,11,98,97,195
POA3896,116,99,213,23,11,37,0,4,4,15,27,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,53,0,0,0,0,0,0,48,41,88,18,12,32,179,154,331
POA3898,176,157,333,28,28,51,4,8,13,66,56,120,12,10,21,0,0,0,4,4,7,0,0,0,0,0,0,0,3,0,0,0,0,89,78,171,3,9,10,0,0,0,119,117,237,70,49,118,365,323,687
POA3900,55,43,104,10,8,15,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,17,0,0,0,0,0,0,21,15,31,17,18,32,93,73,170
POA3902,118,132,253,4,6,8,3,6,9,37,46,83,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,57,93,0,0,0,0,0,0,51,61,107,27,24,51,195,213,409
POA3903,220,213,432,26,42,71,13,7,16,117,96,208,5,4,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,132,106,239,0,3,9,0,0,0,165,150,320,39,28,66,426,394,819
POA3904,473,456,923,78,81,157,25,28,55,260,259,516,9,9,23,0,3,6,0,0,0,0,3,4,3,5,6,4,0,5,0,0,0,305,309,617,13,15,22,0,5,5,394,406,800,57,57,111,924,914,1840
POA3909,2250,2295,4543,493,553,1044,75,59,128,663,674,1345,27,34,63,12,9,17,15,9,29,14,10,22,11,9,12,14,15,25,0,0,0,820,818,1643,40,58,91,26,26,54,1374,1455,2832,483,493,976,4111,4248,8353
POA3910,6734,6968,13704,744,880,1620,34,31,63,2489,2746,5233,67,69,135,11,10,16,11,22,27,11,10,21,6,0,6,4,9,9,0,0,0,2621,2886,5514,114,145,261,65,71,145,3549,3984,7539,424,406,829,10709,11361,22071
POA3911,1087,1083,2167,71,75,141,0,0,3,392,434,826,8,3,13,0,6,9,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,412,449,854,8,8,13,11,10,26,500,542,1034,56,72,130,1639,1691,3328
POA3912,4553,4673,9227,581,606,1182,21,32,60,1511,1658,3168,29,27,58,0,10,9,8,12,20,0,0,3,6,0,11,0,0,7,0,0,0,1584,1739,3326,77,75,154,38,37,77,2278,2461,4741,335,343,678,7165,7472,14642
POA3913,1046,1062,2107,122,119,243,3,14,19,331,387,717,12,0,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,352,405,758,21,20,44,9,9,16,506,551,1058,49,54,108,1600,1669,3275
POA3915,2479,2802,5288,573,599,1171,59,54,110,1066,1208,2275,47,58,101,7,10,22,26,39,61,9,9,20,8,6,17,3,4,11,0,0,0,1229,1391,2615,44,75,115,51,37,90,1887,2101,3991,431,406,840,4802,5315,10113
POA3916,306,309,617,25,24,50,0,0,10,129,114,241,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,125,260,11,10,15,0,0,0,172,159,331,21,25,53,498,497,999
POA3918,1174,1140,2314,246,262,499,22,23,44,419,491,902,13,20,30,6,0,3,9,13,24,0,0,0,3,4,9,3,7,3,0,0,0,471,551,1020,10,19,25,9,6,19,730,830,1562,74,87,163,1981,2065,4048
POA3919,944,928,1870,183,220,408,14,7,23,295,303,594,13,9,26,4,3,5,6,5,11,4,3,8,4,4,3,0,0,0,0,0,0,331,338,670,6,12,14,4,12,14,520,580,1106,77,99,176,1546,1605,3147
POA3920,40,17,52,16,14,19,190,89,281,85,27,114,244,65,306,25,14,37,102,30,132,20,5,21,19,13,28,20,8,26,0,0,0,696,251,948,6,3,11,0,0,3,717,266,986,27,10,36,778,293,1075
POA3921,38,38,77,0,0,0,0,0,0,15,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,31,0,5,3,0,0,3,19,22,42,4,4,15,68,68,129
POA3922,2071,2155,4226,641,737,1381,32,38,68,1303,1423,2730,37,52,81,7,5,15,13,11,29,9,8,11,0,7,13,6,0,8,0,0,0,1409,1551,2957,105,124,227,34,44,72,2181,2451,4631,396,434,836,4645,5046,9690
POA3923,212,192,404,41,46,89,5,4,9,100,103,203,5,3,12,0,4,4,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,114,119,230,3,3,13,0,0,0,164,166,326,45,46,87,417,399,815
POA3925,1026,1052,2076,176,199,379,13,12,22,581,616,1196,17,19,37,0,0,3,6,8,15,5,9,11,6,4,5,0,0,0,0,0,0,630,664,1290,30,52,84,5,4,5,839,912,1755,235,254,494,2100,2218,4317
POA3926,955,1034,1986,104,108,216,11,15,21,354,379,731,15,10,25,0,0,0,10,8,21,0,0,3,0,0,0,0,0,3,0,0,0,389,410,804,20,29,50,4,0,3,524,552,1073,108,93,201,1582,1679,3260
POA3927,510,550,1068,70,61,134,3,4,9,182,217,398,0,0,3,0,0,0,6,4,5,0,0,0,0,0,6,0,0,0,0,0,0,197,225,424,15,17,27,0,0,0,277,306,583,64,73,135,864,928,1791
POA3928,142,145,288,10,7,16,0,4,4,47,42,85,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,45,91,3,0,5,0,0,0,60,54,112,18,23,41,215,226,446
POA3929,274,290,569,35,38,74,4,7,6,140,138,282,3,3,7,0,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,153,153,303,8,5,14,0,0,0,196,188,392,69,62,132,549,547,1094
POA3930,5575,5863,11437,614,648,1265,88,91,180,1793,1962,3757,33,39,72,6,4,10,19,22,45,3,7,17,6,9,12,7,9,11,0,0,0,1951,2146,4092,194,233,429,24,23,46,2784,3046,5829,313,302,612,8671,9208,17884
POA3931,6410,7495,13907,658,688,1354,72,104,176,3165,3651,6817,54,79,129,18,12,35,41,39,78,7,10,20,9,3,14,5,5,15,0,0,0,3371,3904,7276,224,217,443,53,71,124,4311,4884,9200,632,852,1486,11352,13237,24590
POA3933,346,331,673,19,15,32,0,0,0,91,103,195,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,93,110,203,3,4,7,0,0,0,112,136,246,19,15,40,480,484,962
POA3934,5709,6087,11799,604,700,1305,68,79,152,2074,2363,4431,35,36,69,11,5,21,10,15,25,4,0,9,12,13,24,4,5,3,0,0,0,2221,2513,4731,160,182,333,24,27,49,3001,3417,6421,337,378,711,9051,9879,18935
POA3936,3161,3285,6440,463,488,953,32,38,73,1874,2046,3913,41,53,96,3,5,9,15,11,31,7,11,17,4,6,15,0,3,6,0,0,0,1982,2173,4154,97,121,215,37,23,57,2580,2809,5385,479,507,981,6216,6597,12813
POA3937,550,528,1079,32,28,56,9,0,8,173,162,332,4,3,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,171,353,14,13,28,4,0,0,230,211,444,63,59,130,842,812,1653
POA3938,871,906,1774,114,132,250,11,9,19,415,414,826,7,13,17,0,4,4,0,0,0,0,0,0,6,6,16,0,0,0,0,0,0,443,442,882,20,31,54,8,9,11,575,617,1193,108,105,216,1555,1625,3186
POA3939,3848,4296,8139,741,859,1602,41,58,98,1697,1855,3546,41,57,101,8,12,20,18,16,35,6,3,15,3,0,8,7,3,11,0,0,0,1831,2006,3834,96,123,220,39,40,82,2709,3034,5741,633,695,1325,7183,8018,15206
POA3940,1167,1380,2546,276,313,582,11,11,22,559,667,1230,15,19,32,0,0,5,8,6,10,3,5,8,0,0,0,4,0,3,0,0,0,598,712,1312,26,39,63,16,14,31,920,1072,1986,240,280,519,2324,2736,5059
POA3941,3433,3470,6899,648,649,1300,28,35,64,1482,1534,3019,23,32,62,9,7,17,15,14,36,11,7,20,6,9,13,3,7,14,0,0,0,1587,1657,3242,107,91,195,48,37,85,2388,2431,4817,600,617,1216,6423,6515,12937
POA3942,688,713,1406,103,96,194,4,11,21,322,350,680,10,14,17,0,0,0,6,7,11,0,0,0,0,5,6,0,0,8,0,0,0,351,387,737,39,41,74,6,0,3,493,525,1014,118,132,246,1296,1367,2662
POA3943,476,503,981,78,68,142,11,9,25,278,252,529,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,297,266,564,18,33,49,4,4,8,400,369,772,105,105,209,981,979,1962
POA3944,170,181,357,26,17,43,0,6,6,147,136,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,143,292,10,3,13,0,0,0,184,166,347,41,30,68,392,386,773
POA3945,316,290,610,17,17,28,6,0,4,158,133,289,0,5,5,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,164,140,304,0,5,6,3,0,3,179,166,346,38,48,86,539,499,1038
POA3946,79,82,159,13,15,30,0,0,0,31,30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,67,0,0,4,0,0,0,49,49,99,17,10,22,140,145,284
POA3950,1303,1332,2635,345,353,705,12,16,29,484,556,1045,20,22,38,10,5,9,3,5,14,0,10,10,0,0,5,3,0,8,0,0,0,539,609,1148,15,14,24,5,11,19,900,993,1892,149,179,326,2355,2495,4852
POA3951,305,292,597,39,33,67,0,0,0,106,124,232,5,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,111,128,240,0,5,3,0,0,0,153,160,314,27,30,60,483,482,971
POA3953,2176,2272,4450,523,624,1155,25,24,47,646,740,1386,27,21,41,0,3,7,4,13,17,12,14,29,15,8,21,3,0,4,0,0,0,731,828,1554,37,50,89,20,10,24,1312,1511,2829,258,268,528,3749,4053,7802
POA3954,125,130,256,16,10,26,0,0,0,36,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,65,0,0,0,0,0,0,52,39,92,6,9,14,175,175,359
POA3956,836,804,1639,104,92,198,13,15,25,363,352,724,9,11,19,5,0,4,0,3,7,0,0,0,0,8,9,0,0,0,0,0,0,395,392,781,19,25,38,4,3,14,526,506,1031,119,114,226,1474,1421,2896
POA3957,90,91,181,19,13,31,0,0,4,25,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,60,7,0,6,0,0,0,49,45,96,6,3,7,139,145,281
POA3958,94,84,179,5,7,13,3,4,10,13,17,38,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,45,0,0,0,0,0,0,32,31,61,14,14,31,141,131,266
POA3959,363,361,723,67,58,125,5,0,4,96,99,190,7,4,12,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,113,108,219,7,14,20,0,0,0,190,175,366,62,41,105,616,582,1196
POA3960,717,730,1442,197,197,392,8,10,14,195,252,453,7,9,18,0,0,0,3,4,4,0,0,0,3,4,4,0,0,0,0,0,0,219,281,497,14,21,38,3,10,17,435,509,942,126,125,243,1278,1360,2634
POA3962,279,281,558,46,46,90,0,0,0,86,78,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,81,166,6,0,7,4,0,8,142,129,273,43,45,94,461,461,921
POA3964,46,46,88,20,20,40,0,0,0,13,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,25,0,0,0,0,0,0,39,27,70,4,4,4,83,76,162
POA3965,52,47,105,4,9,11,0,0,0,25,27,55,0,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,62,0,0,0,0,0,0,40,38,78,20,18,39,116,104,219
POA3966,168,136,301,18,25,46,0,0,0,46,41,93,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,50,107,4,7,16,0,0,0,76,83,166,24,19,48,273,234,509
POA3967,36,31,66,6,4,5,0,0,0,14,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,19,0,0,0,0,0,0,16,8,22,7,5,13,58,40,102
POA3971,1140,1160,2304,249,262,513,20,23,41,311,322,638,8,11,19,3,4,7,8,3,10,0,0,0,0,0,0,0,3,3,0,0,0,355,373,726,18,20,35,10,7,11,626,658,1281,198,222,418,1964,2039,4007
POA3975,4689,4670,9363,391,404,796,49,45,92,2114,2075,4190,18,23,41,13,15,33,19,29,51,0,9,5,5,14,19,3,0,3,0,0,0,2227,2214,4437,610,685,1301,53,37,90,3281,3342,6621,322,289,608,8288,8302,16594
POA3976,7142,6969,14110,415,399,814,100,112,210,2601,2280,4883,59,60,116,44,28,75,32,24,55,13,11,20,16,18,34,3,0,4,0,0,0,2865,2528,5398,1033,1187,2220,72,41,119,4386,4163,8548,820,748,1570,12349,11879,24229
POA3977,26666,27119,53781,2107,2144,4258,399,351,751,17230,17691,34919,277,278,557,152,129,280,139,116,249,65,76,141,48,38,87,31,22,51,0,0,0,18334,18708,37036,2947,3311,6260,377,280,658,23760,24447,48212,2647,2588,5233,53071,54153,107222
POA3978,3632,3623,7256,337,343,680,267,280,547,11648,11946,23594,125,148,274,112,94,208,86,107,193,14,29,40,22,19,47,18,21,44,0,0,0,12303,12641,24949,1598,1832,3436,176,167,340,14410,14993,29401,737,735,1471,18785,19350,38129
POA3979,101,98,198,17,12,22,0,0,0,36,32,65,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,38,31,73,0,0,0,0,0,4,56,48,102,20,21,41,179,168,349
POA3980,1098,1017,2114,81,76,155,5,5,6,414,394,804,3,10,14,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,428,406,833,4,7,13,14,5,17,528,491,1016,130,95,219,1746,1603,3350
POA3981,1439,1469,2904,144,185,328,8,3,8,671,729,1402,7,8,13,0,0,0,3,0,3,3,0,3,5,0,3,0,0,0,0,0,0,695,739,1430,24,28,48,12,11,26,878,959,1837,157,160,317,2468,2592,5065
POA3984,1555,1514,3068,250,289,540,12,10,19,1280,1314,2593,14,5,24,0,3,3,9,11,21,0,0,3,5,4,8,0,0,0,0,0,0,1325,1342,2662,24,26,48,36,15,51,1635,1669,3299,291,273,559,3474,3455,6930
POA3987,441,456,903,36,39,72,0,0,3,200,210,413,3,0,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,210,217,425,7,3,12,4,3,6,252,272,521,60,70,125,757,792,1555
POA3988,312,302,612,31,24,57,5,4,8,122,144,264,0,3,6,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,131,151,283,17,7,20,6,0,6,178,180,356,30,33,67,524,513,1036
POA3990,32,28,62,4,6,12,0,0,6,15,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,30,0,0,0,0,0,0,18,23,37,8,6,13,57,57,113
POA3991,102,102,202,13,17,33,0,0,0,55,49,107,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,117,0,0,0,0,0,0,68,72,143,18,21,46,192,194,392
POA3992,305,305,605,97,93,189,5,4,6,130,137,266,0,4,7,0,0,0,4,3,7,0,0,3,0,0,0,0,0,0,0,0,0,140,142,283,4,9,14,8,3,14,256,248,500,53,47,103,608,603,1208
POA3995,2804,3008,5815,939,992,1930,41,42,87,1024,1097,2119,21,25,40,6,10,13,21,21,44,9,11,20,3,8,9,6,9,13,0,0,0,1124,1217,2339,52,75,129,38,20,62,2157,2305,4465,381,450,832,5345,5764,11112
POA3996,1503,1631,3131,423,444,864,29,31,55,846,919,1766,12,21,38,0,5,4,11,11,21,3,4,9,4,0,6,4,3,5,0,0,0,913,993,1909,33,37,74,15,12,24,1380,1487,2863,168,180,345,3045,3297,6342
