POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA3196,5,10,3,0,0,0,0,0,10,4,3,0,6,8,0,0,0,17,0,20,37,45,51,112,71,69,417,3,37,47,48,55,112,71,69,442,1140,1525,1895,1705,1392,989,568,157,9372,53,87,90,67,65,43,60,14,480,1194,1645,2031,1826,1517,1150,694,234,10297,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,12,6,9,14,48,5,5,3,0,14,6,9,14,60,1146,1795,2104,1879,1644,1365,829,433,11183,43,80,76,76,57,75,63,38,501,1193,1874,2182,1956,1715,1444,902,476,11742,5,6,3,0,0,0,0,0,16,8,3,0,6,8,0,0,0,14,4,28,44,50,63,116,80,78,471,14,38,49,50,68,116,80,78,503,2279,3319,4000,3585,3032,2355,1394,587,20553,93,163,166,139,124,114,118,51,981,2385,3520,4212,3779,3231,2590,1596,718,22036
POA3197,3,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,7,0,3,11,29,20,45,39,15,166,3,7,16,30,25,45,39,15,180,605,614,699,805,809,599,257,72,4465,22,30,23,16,16,17,21,7,160,631,660,738,854,849,667,322,88,4810,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,5,5,8,8,3,0,0,30,0,4,8,9,8,3,0,0,34,547,616,788,954,857,738,373,147,5031,16,26,24,23,24,20,24,13,160,561,646,825,992,884,763,400,161,5225,3,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,9,0,5,19,34,30,49,39,15,195,3,11,21,42,29,49,39,15,214,1155,1235,1486,1760,1666,1340,636,219,9497,37,59,52,40,39,37,46,18,323,1193,1299,1558,1846,1736,1430,721,252,10036
POA3198,0,3,0,6,0,0,0,0,12,0,5,3,4,0,0,0,0,14,0,12,24,31,35,97,75,24,301,0,21,34,38,37,97,75,24,322,770,1052,1202,1103,881,621,385,97,6113,39,64,81,87,52,27,35,22,412,814,1133,1315,1228,967,744,495,140,6854,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,11,20,12,7,4,56,0,3,7,11,20,12,7,4,57,720,1140,1270,1135,1001,884,469,211,6839,47,69,88,69,48,45,45,26,439,769,1217,1365,1213,1070,938,521,238,7333,0,3,5,6,0,0,0,0,13,0,5,3,4,5,0,0,0,18,4,17,24,46,53,110,76,27,358,5,23,35,49,56,110,76,27,380,1489,2195,2477,2237,1886,1500,852,309,12952,89,134,168,157,101,71,85,44,848,1589,2352,2682,2445,2036,1682,1016,385,14187
POA3199,0,11,7,8,9,0,0,0,34,0,8,9,3,9,0,0,0,29,4,48,80,101,174,257,200,125,992,8,71,91,113,190,257,200,125,1058,3061,3351,3301,3275,2871,2282,1254,371,19750,177,289,225,248,210,138,131,86,1507,3245,3705,3620,3637,3272,2679,1583,579,22323,3,0,7,5,0,0,0,0,10,0,0,5,3,0,0,0,0,8,0,8,16,21,39,16,14,15,136,4,6,29,30,38,16,14,15,151,2825,3500,3678,3645,3322,2902,1755,758,22388,189,246,224,186,143,144,164,204,1504,3014,3755,3926,3859,3504,3067,1938,975,24043,5,16,8,10,9,0,0,0,46,0,9,7,7,9,0,0,0,37,4,53,97,123,213,277,219,139,1129,13,78,116,137,228,277,219,139,1210,5882,6851,6981,6916,6193,5187,3009,1126,42138,365,533,445,436,357,283,290,291,3012,6261,7461,7548,7493,6781,5745,3516,1559,46362
POA3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,19,19,17,17,90,6,0,3,8,20,19,17,17,94,262,432,301,288,320,204,119,38,1977,47,47,41,44,45,21,12,3,255,311,481,352,340,385,245,147,60,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,4,0,23,0,0,0,6,3,8,4,0,23,265,428,319,285,286,211,170,129,2089,55,56,40,43,32,12,20,9,262,315,486,361,329,320,230,197,136,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,13,22,29,25,21,112,6,6,6,13,21,29,25,21,116,530,860,622,573,610,418,288,166,4061,97,102,83,88,71,30,36,11,514,629,963,711,671,700,473,349,194,4692
POA3201,0,3,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,9,0,25,33,32,57,66,45,21,277,4,29,31,35,62,66,45,21,296,1215,1671,1465,1329,1141,670,282,94,7870,59,78,65,74,50,37,21,25,408,1280,1778,1570,1437,1244,773,345,144,8574,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,12,13,7,6,4,54,0,5,6,14,13,7,6,4,63,1142,1810,1561,1379,1246,884,437,226,8690,61,92,62,46,45,39,48,52,441,1194,1910,1628,1445,1307,929,487,282,9193,0,0,6,4,0,0,0,0,6,0,3,0,5,0,0,0,0,8,3,26,43,46,77,72,47,25,336,3,34,41,48,80,72,47,25,355,2356,3481,3026,2709,2386,1558,716,318,16559,121,165,131,122,95,73,70,75,850,2481,3684,3199,2883,2557,1703,835,423,17764
POA3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,11,4,0,31,0,0,4,4,5,11,4,0,36,166,124,167,243,138,92,39,13,981,5,5,5,5,5,21,17,10,75,173,134,174,251,149,126,60,21,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,162,135,205,271,160,104,49,20,1102,6,9,4,7,4,13,9,4,56,170,140,207,277,161,121,60,20,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,11,6,0,30,0,0,4,4,5,11,6,0,36,332,259,365,516,296,198,86,31,2083,10,14,10,13,14,34,31,13,128,344,271,382,528,317,246,120,43,2250
POA3204,3,3,4,0,0,0,0,0,14,6,7,5,3,3,0,0,0,17,0,13,16,38,42,61,50,39,262,7,27,24,47,46,61,50,39,293,2240,1985,2132,2336,1791,1113,525,172,12300,70,100,71,56,49,38,20,8,412,2314,2108,2226,2439,1888,1217,594,214,13003,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,6,18,11,5,3,46,0,5,3,8,17,11,5,3,53,1979,2000,2438,2692,1911,1334,771,414,13547,56,89,70,78,49,49,44,31,468,2042,2097,2514,2783,1980,1389,817,448,14062,3,7,3,0,0,0,0,0,17,6,7,5,4,3,0,0,0,20,0,14,18,50,62,66,53,38,308,7,31,22,57,64,66,53,38,344,4221,3989,4578,5034,3700,2448,1297,588,25842,130,187,143,133,100,87,65,35,877,4354,4204,4746,5219,3868,2601,1412,665,27069
POA3205,0,0,6,0,0,0,0,0,7,0,5,4,4,4,0,0,0,15,0,4,10,18,23,24,17,15,114,0,4,17,25,28,24,17,15,136,456,1164,910,742,613,365,189,62,4496,28,57,36,64,41,20,29,34,318,491,1225,967,829,681,409,235,107,4947,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,12,0,5,4,4,6,0,0,5,21,505,1208,964,777,605,460,248,113,4876,24,67,66,38,38,33,49,58,368,527,1276,1034,819,645,496,295,172,5263,0,0,3,0,0,0,0,0,10,0,3,3,0,4,0,0,0,17,0,4,11,22,23,30,17,21,129,0,9,25,30,32,30,17,21,159,960,2370,1872,1518,1220,823,439,171,9371,53,126,99,102,79,54,71,94,684,1013,2507,1999,1653,1323,903,531,278,10211
POA3206,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,5,10,15,39,37,19,127,0,3,10,16,15,39,37,19,139,430,401,613,728,667,471,314,72,3701,15,11,23,25,18,21,13,9,145,446,418,642,767,698,530,369,106,3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,5,0,14,0,4,4,4,0,4,5,0,16,438,457,688,869,692,549,400,113,4203,12,20,26,19,29,13,15,18,151,455,483,718,891,727,564,415,127,4374,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,5,4,7,11,16,13,39,36,24,145,5,6,11,18,13,39,36,24,151,873,860,1301,1593,1356,1020,718,191,7903,25,34,49,42,55,41,30,20,295,899,899,1355,1656,1426,1093,782,231,8353
POA3207,0,3,0,0,6,0,0,0,11,0,0,3,0,0,0,0,0,13,3,12,18,32,38,47,51,20,217,5,22,29,33,38,47,51,20,234,641,1163,1340,1271,964,673,350,80,6481,51,110,87,90,79,55,32,13,516,699,1295,1455,1391,1084,772,427,108,7228,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,11,11,3,3,0,36,0,4,6,12,11,3,3,0,45,629,1308,1561,1415,1083,851,450,119,7411,51,107,112,85,68,48,43,11,520,685,1419,1670,1511,1162,903,500,130,7972,0,7,0,3,6,0,0,0,11,0,0,4,0,0,0,0,0,11,4,16,22,38,46,49,48,21,250,6,23,33,47,52,49,48,21,275,1273,2470,2897,2683,2040,1523,806,199,13896,103,219,197,171,146,100,74,23,1035,1377,2713,3128,2905,2242,1671,924,240,15199
POA3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,0,0,0,3,4,0,0,10,89,50,77,94,95,64,30,7,500,8,9,8,14,12,8,0,0,52,97,54,82,105,111,70,33,7,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,81,46,74,88,96,58,16,6,474,10,0,5,18,12,0,0,0,58,90,47,83,110,114,61,21,6,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,11,0,0,0,0,7,4,0,0,17,172,92,150,184,193,124,49,10,975,21,9,17,30,20,8,0,0,107,191,97,167,218,220,137,52,16,1095
POA3212,0,0,0,3,0,0,0,0,3,3,7,3,0,0,0,0,0,15,7,20,26,47,62,111,49,22,349,8,31,32,50,66,111,49,22,368,1040,1202,1144,1078,921,664,311,82,6436,130,475,391,202,92,43,23,10,1365,1179,1706,1563,1334,1076,821,383,108,8170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,14,20,16,4,7,62,0,0,9,16,20,16,4,7,62,949,1289,1274,1187,916,868,406,167,7058,34,45,45,36,25,43,25,16,260,985,1330,1325,1243,963,926,434,183,7383,0,0,4,3,0,0,0,0,3,3,7,4,5,0,0,0,0,14,7,20,31,64,83,125,52,21,405,8,31,39,66,87,125,52,21,428,1993,2487,2423,2266,1835,1534,718,246,13499,158,520,432,240,115,87,44,23,1624,2161,3035,2892,2572,2032,1747,819,291,15553
POA3213,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,9,11,19,21,7,10,78,0,0,9,12,19,21,7,10,83,335,264,239,339,316,160,82,17,1754,10,20,8,20,18,3,6,4,94,344,280,261,370,355,189,98,24,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,8,0,0,0,9,0,4,6,3,8,0,0,0,17,324,252,285,357,319,175,86,18,1814,18,8,14,15,10,7,0,3,84,346,266,299,371,339,181,86,22,1907,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,0,5,11,12,25,21,7,10,88,0,5,11,14,27,21,7,10,91,660,510,523,696,633,339,168,37,3567,29,28,25,30,33,8,9,4,171,689,543,558,743,689,370,187,45,3836
POA3214,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,18,25,51,95,117,62,22,382,9,22,18,48,98,117,62,22,397,1638,1752,1202,1264,1213,927,448,143,8584,150,193,143,131,112,63,60,15,867,1799,1967,1360,1440,1425,1105,564,182,9841,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,11,21,11,4,3,59,4,5,6,11,18,11,4,3,65,1576,1690,1304,1394,1424,1135,603,234,9354,174,201,158,128,84,86,71,37,933,1750,1898,1465,1535,1525,1239,679,272,10354,3,0,0,0,0,0,0,0,9,0,7,0,0,4,0,0,0,12,0,18,22,60,112,126,68,31,445,8,26,28,58,118,126,68,31,459,3215,3446,2503,2648,2641,2062,1054,372,17941,320,394,297,261,196,152,126,51,1800,3546,3861,2829,2974,2952,2343,1242,453,20197
POA3215,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,17,30,40,60,92,61,40,342,6,19,29,43,60,92,61,40,349,1159,1570,1176,1219,1096,983,610,258,8062,65,78,57,47,44,54,48,32,414,1229,1668,1262,1306,1195,1126,715,323,8831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,16,9,0,7,53,0,0,4,9,16,9,0,7,61,1138,1587,1313,1302,1248,1253,834,469,9142,51,73,66,64,33,57,73,41,450,1196,1665,1381,1371,1296,1320,908,511,9653,4,3,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,10,0,16,36,51,72,103,63,44,396,6,27,35,54,72,103,63,44,413,2301,3160,2484,2513,2342,2239,1442,727,17204,119,148,122,107,76,104,117,70,865,2426,3335,2646,2679,2493,2442,1622,839,18481
POA3216,6,0,4,8,7,0,0,0,18,4,5,4,9,6,0,0,0,31,6,52,65,94,146,248,237,186,1030,15,54,69,108,156,248,237,186,1081,4170,4046,3394,3209,2771,2324,1394,475,21775,223,242,111,113,98,94,83,42,1001,4405,4346,3578,3428,3024,2660,1709,708,23859,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,9,0,9,11,27,42,28,12,19,156,4,6,16,30,44,28,12,19,166,3931,3926,3797,3593,3319,3028,2075,1126,24791,180,130,121,106,83,144,124,97,979,4111,4068,3931,3727,3450,3201,2201,1247,25941,6,3,5,6,7,0,0,0,21,10,5,5,7,9,0,0,0,40,6,55,81,123,188,278,245,207,1184,20,62,89,143,206,278,245,207,1246,8097,7975,7191,6799,6089,5344,3468,1605,46568,401,376,227,217,178,234,199,140,1978,8518,8409,7511,7154,6475,5857,3913,1953,49798
POA3217,0,0,5,0,0,0,0,0,6,0,6,5,0,0,0,0,0,16,3,38,45,28,27,45,23,14,223,9,48,53,33,27,45,23,14,245,1131,2120,1596,792,559,403,183,49,6833,53,78,53,36,33,23,10,0,279,1189,2247,1695,864,614,474,211,60,7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,12,4,0,0,42,0,10,7,9,12,4,0,0,45,1277,2404,1679,895,712,526,189,100,7784,66,75,56,42,36,20,7,9,313,1342,2492,1745,947,757,555,200,109,8138,0,0,4,0,0,0,0,0,8,0,7,5,0,0,0,0,0,15,3,44,51,35,33,53,22,10,259,9,54,57,42,33,53,22,10,286,2412,4530,3271,1689,1266,930,373,151,14617,116,160,104,80,68,42,20,6,590,2530,4741,3436,1809,1366,1025,410,168,15490
POA3218,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,11,0,22,26,24,38,51,28,16,209,0,33,30,28,37,51,28,16,225,722,1124,1082,864,742,525,232,70,5358,53,51,43,33,23,24,19,3,247,781,1210,1154,923,801,595,279,89,5830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,8,0,0,29,0,0,9,8,7,8,0,0,31,792,1269,1136,943,860,612,321,142,6068,41,46,37,32,25,23,31,14,250,838,1322,1185,977,892,641,346,157,6356,0,0,0,0,0,0,0,0,4,0,3,0,3,5,0,0,0,13,0,21,38,32,42,59,28,16,243,0,30,41,32,47,59,28,16,259,1520,2396,2215,1804,1596,1137,550,209,11429,91,102,78,62,44,44,46,18,497,1615,2530,2335,1897,1695,1240,626,239,12188
POA3219,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,0,20,27,36,64,94,83,49,365,0,20,28,37,64,94,83,49,369,1182,1424,1016,1051,1112,887,435,139,7251,92,90,96,81,65,58,40,17,541,1278,1534,1141,1171,1239,1045,551,201,8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,15,12,3,5,62,0,4,10,17,15,12,3,5,58,1098,1465,1121,1281,1384,1165,761,316,8592,60,101,81,73,58,64,64,41,545,1151,1571,1204,1370,1460,1244,829,361,9191,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,20,31,53,75,104,84,53,424,0,23,33,56,75,104,84,53,430,2277,2896,2138,2330,2501,2057,1193,453,15837,149,188,174,156,128,128,104,52,1084,2429,3107,2350,2546,2701,2290,1384,561,17357
POA3220,0,0,6,0,0,0,0,0,6,4,3,6,0,10,0,0,0,13,6,13,17,38,32,80,54,38,274,11,13,22,37,39,80,54,38,292,1013,1131,936,1006,982,750,364,86,6272,51,79,44,47,54,38,15,13,340,1071,1221,1013,1094,1076,869,434,136,6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,13,4,0,41,0,0,3,5,14,13,4,0,41,1097,1149,1062,1130,1148,951,493,205,7231,48,56,40,35,44,45,28,23,316,1147,1203,1105,1169,1202,1009,527,228,7593,0,0,6,0,0,0,0,0,6,4,3,6,0,10,0,0,0,13,6,10,22,44,49,94,58,37,314,11,14,29,47,54,94,58,37,334,2113,2276,2002,2134,2131,1700,856,288,13501,96,139,85,81,97,83,46,28,660,2219,2430,2114,2258,2279,1875,956,362,14502
POA3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,12,0,0,0,5,3,8,0,0,12,51,22,50,57,53,44,11,9,299,0,0,0,3,8,3,0,0,12,53,25,49,61,59,50,16,6,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,30,46,63,52,46,10,7,302,6,0,0,0,0,0,0,0,20,56,33,47,68,55,51,11,7,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,15,0,0,0,5,3,5,0,0,15,101,49,93,119,107,86,21,8,597,5,0,0,3,8,6,0,0,30,106,57,96,131,113,97,27,12,644
POA3222,0,0,0,4,0,0,0,0,3,0,4,0,6,0,0,0,0,11,4,18,21,46,86,158,100,50,488,4,21,22,55,83,158,100,50,502,944,859,945,962,1003,1131,546,122,6502,31,39,35,40,35,48,35,34,287,976,916,1000,1050,1124,1336,687,203,7292,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,15,15,22,6,3,68,3,4,6,14,17,22,6,3,74,862,919,1071,1118,1396,1330,705,250,7653,30,28,38,25,39,52,61,62,341,892,951,1120,1159,1454,1399,770,323,8069,0,0,0,4,0,0,0,0,5,0,4,0,0,4,0,0,0,9,3,19,29,62,103,175,109,56,555,7,24,32,69,104,175,109,56,577,1803,1778,2016,2079,2403,2457,1251,371,14158,60,64,68,64,72,102,98,97,629,1876,1871,2120,2205,2575,2736,1456,522,15363
POA3223,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,10,0,0,8,20,38,97,66,28,261,0,5,10,19,42,97,66,28,267,273,300,322,462,714,929,439,81,3512,26,18,25,47,55,79,63,29,324,294,322,352,529,810,1096,569,136,4109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,15,13,10,0,3,41,0,0,3,15,14,10,0,3,46,272,296,366,543,876,1079,492,114,4042,21,11,23,30,60,63,64,61,336,293,306,399,586,951,1147,567,180,4422,0,0,0,0,5,0,0,0,4,0,0,0,3,3,0,0,0,7,0,0,11,30,48,104,70,32,300,0,5,17,32,57,104,70,32,313,546,602,686,1001,1589,2004,935,198,7558,43,26,50,72,115,143,131,83,659,588,627,752,1108,1762,2250,1134,314,8532
POA3224,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,7,5,7,20,35,53,115,92,45,369,0,15,20,40,53,115,92,45,377,824,802,783,807,786,723,457,92,5290,16,31,23,43,29,39,57,50,285,847,844,832,889,867,878,607,192,5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,4,7,3,0,41,0,4,11,7,4,7,3,0,41,736,891,900,935,954,947,604,163,6120,22,29,26,22,21,59,85,94,364,757,923,935,961,981,1018,697,250,6525,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,5,11,26,45,61,123,96,45,406,0,17,28,46,61,123,96,45,424,1556,1693,1682,1741,1739,1671,1064,257,11409,42,61,53,63,45,102,145,144,653,1607,1768,1766,1854,1851,1893,1298,439,12481
POA3225,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,21,50,51,39,166,0,0,5,7,16,50,51,39,175,174,137,165,220,335,522,277,70,1903,12,5,13,9,34,38,31,9,150,182,140,187,236,384,616,357,125,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,3,16,0,0,0,4,8,5,0,3,16,152,135,207,285,465,608,382,159,2388,15,3,16,13,23,44,29,8,152,168,141,221,297,488,658,412,169,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,9,19,54,53,44,189,0,0,10,10,23,54,53,44,191,326,264,372,502,795,1129,660,229,4288,21,14,23,22,55,86,60,20,309,346,277,407,534,873,1275,771,298,4787
POA3226,0,0,0,0,4,0,0,0,12,0,0,3,0,5,0,0,0,12,3,9,31,42,48,106,63,43,343,3,12,34,48,53,106,63,43,357,765,699,1061,969,950,968,416,113,5946,44,26,36,34,44,56,33,11,288,817,739,1137,1045,1046,1140,509,169,6597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,11,22,9,6,0,56,0,0,9,11,21,9,6,0,65,743,814,1224,1197,1214,1215,545,224,7175,46,33,48,31,48,59,34,31,333,792,843,1279,1237,1287,1283,582,258,7572,0,0,0,0,4,0,0,0,8,0,0,4,0,5,0,0,0,10,3,11,33,55,66,121,68,43,401,3,12,44,61,73,121,68,43,422,1511,1510,2287,2170,2171,2185,958,336,13126,97,58,82,63,94,120,66,44,620,1609,1584,2416,2292,2333,2420,1097,424,14168
