POA_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA3515,..,0,0,0,0,0,4,0,0,8,..,3,4,5,3,15,13,7,0,57,5,7,4,0,0,5,3,0,0,14,295,128,216,184,110,129,104,33,0,1210,..,5,183,237,161,167,158,52,4,955,..,24,149,72,23,30,12,3,0,322,..,0,9,20,11,13,0,0,0,54,602,..,..,..,..,..,..,..,..,602,..,99,..,..,..,..,..,..,..,99,..,80,26,10,5,0,0,0,0,123,..,14,11,0,7,10,11,0,0,51,..,8,7,0,0,0,0,0,0,19,..,5,0,0,4,0,4,5,0,20,..,6,17,16,11,26,16,16,5,118,4,7,4,0,4,8,6,3,0,28,611,244,407,361,229,249,212,79,14,2394
POA3516,..,0,0,0,0,4,0,0,0,6,..,3,0,4,4,8,6,4,3,32,0,0,0,0,0,0,0,0,0,5,49,33,37,29,44,64,39,23,8,325,..,0,25,46,53,80,59,33,6,300,..,3,25,8,12,6,7,0,0,59,..,0,0,0,4,7,0,4,0,13,93,..,..,..,..,..,..,..,..,93,..,32,..,..,..,..,..,..,..,32,..,35,14,3,4,0,0,0,0,55,..,3,0,0,0,0,0,0,3,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,8,0,0,16,..,3,3,5,6,16,18,7,5,69,0,0,0,0,0,3,0,0,0,6,97,76,67,67,81,119,89,49,15,657
POA3517,..,0,0,0,7,4,0,0,0,15,..,0,10,0,10,16,14,16,16,77,0,4,0,0,0,5,0,0,0,13,99,59,55,65,71,112,96,53,18,635,..,0,34,74,74,105,143,57,11,506,..,10,32,21,29,30,18,0,0,141,..,0,7,6,10,11,6,3,0,54,207,..,..,..,..,..,..,..,..,207,..,54,..,..,..,..,..,..,..,54,..,28,27,4,12,3,0,0,0,66,..,4,4,0,3,4,0,6,4,24,..,0,0,0,5,0,0,0,0,10,..,3,0,4,9,11,6,0,0,33,..,3,6,7,23,57,40,36,18,200,0,4,0,0,0,10,0,0,0,23,207,112,109,123,169,230,216,106,43,1310
POA3518,..,0,0,0,5,3,5,3,0,15,..,0,0,0,5,35,23,18,8,97,4,0,5,0,0,4,0,0,0,23,70,39,54,29,79,126,98,56,16,569,..,0,21,36,73,117,104,58,15,419,..,5,27,7,18,33,19,0,0,114,..,0,11,0,7,12,9,5,3,50,134,..,..,..,..,..,..,..,..,134,..,34,..,..,..,..,..,..,..,34,..,30,21,5,5,11,0,0,0,72,..,0,3,0,4,7,8,4,3,27,..,0,0,0,0,5,5,0,0,15,..,0,3,0,9,10,10,8,0,35,..,3,4,3,16,64,59,37,16,210,6,6,6,4,4,9,8,8,0,44,137,73,89,70,149,261,215,121,32,1156
POA3520,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,9,0,4,0,15,0,0,0,0,0,0,0,0,0,0,3,10,3,10,4,14,12,8,0,62,..,0,0,3,0,7,11,7,0,34,..,0,6,0,0,0,6,4,0,11,..,0,0,0,0,0,4,0,0,10,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,4,0,3,0,0,0,0,0,8,..,11,0,0,0,0,5,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,4,5,15,7,3,0,33,0,0,0,0,4,0,0,0,0,0,12,16,7,11,16,30,27,18,3,137
POA3521,..,0,0,0,0,0,0,0,0,4,..,0,0,4,4,5,4,0,0,17,0,0,0,0,0,0,0,0,0,9,76,37,38,45,59,46,35,16,6,357,..,0,21,50,68,51,41,23,3,260,..,0,22,20,21,13,6,0,0,82,..,3,3,7,11,0,7,0,5,32,146,..,..,..,..,..,..,..,..,146,..,30,..,..,..,..,..,..,..,30,..,28,15,0,5,0,0,0,0,53,..,0,4,0,0,5,4,4,0,18,..,6,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,4,10,17,18,0,3,48,0,0,9,0,3,0,0,0,0,14,149,79,67,78,122,91,73,31,11,708
POA3522,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,15,11,8,17,21,26,22,15,6,147,..,0,7,11,26,31,30,13,0,124,..,6,8,6,12,3,0,0,0,39,..,0,0,0,5,0,0,3,0,12,35,..,..,..,..,..,..,..,..,35,..,7,..,..,..,..,..,..,..,7,..,10,5,0,0,0,0,0,0,18,..,0,0,0,0,5,0,0,0,6,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,9,..,6,0,0,3,9,11,4,0,37,0,0,0,0,0,0,0,0,0,6,35,32,27,27,48,52,44,24,9,299
POA3523,..,0,3,6,7,16,20,3,0,60,..,4,10,8,24,48,86,52,26,258,5,11,6,4,3,10,6,4,0,32,189,103,120,158,219,326,329,193,44,1676,..,0,61,120,215,356,348,232,32,1370,..,16,72,62,91,75,48,15,0,376,..,3,16,28,21,24,21,15,8,139,396,..,..,..,..,..,..,..,..,396,..,68,..,..,..,..,..,..,..,68,..,79,45,31,24,10,3,0,0,193,..,20,5,0,11,18,13,15,8,92,..,6,3,0,6,0,6,3,0,33,..,6,7,7,19,28,28,11,0,118,..,9,15,20,79,123,190,119,41,594,11,11,5,4,17,12,5,3,0,76,405,212,232,286,480,648,670,416,95,3447
POA3525,..,3,3,0,4,3,4,0,0,19,..,0,3,0,9,19,26,28,15,99,0,0,0,0,0,0,0,0,0,8,85,53,46,40,82,107,110,58,30,602,..,0,25,47,92,131,141,64,19,516,..,8,29,8,20,16,14,0,0,92,..,0,4,13,14,8,6,6,0,39,172,..,..,..,..,..,..,..,..,172,..,44,..,..,..,..,..,..,..,44,..,31,12,6,3,5,0,0,0,59,..,5,5,0,0,8,0,3,0,27,..,0,0,0,3,0,0,0,0,5,..,3,5,0,3,3,9,9,0,34,..,3,11,8,19,40,54,35,21,196,0,4,5,0,0,0,6,0,0,20,172,99,94,76,159,203,239,113,51,1205
POA3527,..,0,0,0,0,0,5,0,0,8,..,0,0,0,0,8,11,10,9,54,0,0,0,0,0,0,0,0,0,8,40,22,33,12,47,66,49,37,8,324,..,0,19,14,44,85,69,47,6,288,..,4,18,13,6,9,0,0,0,60,..,0,3,3,8,0,3,4,5,27,90,..,..,..,..,..,..,..,..,90,..,26,..,..,..,..,..,..,..,26,..,11,8,3,7,0,0,0,0,33,..,0,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,4,..,5,0,0,3,3,3,5,0,15,..,5,10,6,14,28,34,20,15,114,0,0,5,0,0,7,5,0,0,11,88,48,63,38,89,138,107,74,21,665
POA3529,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,13,8,7,5,8,4,4,0,0,56,..,0,4,4,12,7,5,0,0,38,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,28,..,..,..,..,..,..,..,..,28,..,4,..,..,..,..,..,..,..,4,..,8,4,0,0,0,0,0,0,9,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,28,17,13,8,13,14,16,3,0,116
POA3530,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,3,10,13,7,0,0,42,..,0,0,3,17,23,8,4,0,51,..,0,0,3,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,0,0,5,..,0,0,0,0,11,6,4,0,28,0,0,0,0,0,0,0,0,0,0,9,9,3,9,19,36,15,7,0,101
POA3531,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,16,7,6,8,14,19,7,3,3,90,..,0,7,4,14,23,12,9,7,68,..,0,5,10,3,0,0,0,0,23,..,0,0,5,0,0,0,0,3,9,36,..,..,..,..,..,..,..,..,36,..,6,..,..,..,..,..,..,..,6,..,9,0,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,6,0,0,3,5,0,0,0,11,..,0,0,0,3,7,4,3,0,22,0,3,0,0,0,0,0,0,0,6,36,22,18,14,31,32,21,8,8,194
POA3533,..,0,0,0,0,0,0,0,0,11,..,0,0,4,3,12,11,12,9,56,3,0,0,0,0,0,0,0,0,10,61,25,28,31,39,54,41,30,16,325,..,0,23,35,50,60,47,27,3,248,..,11,21,10,9,12,9,0,0,75,..,0,0,8,7,5,4,0,3,27,115,..,..,..,..,..,..,..,..,115,..,26,..,..,..,..,..,..,..,26,..,13,3,5,0,0,4,0,0,22,..,9,0,0,0,9,4,0,0,16,..,4,0,0,0,0,0,0,0,7,..,11,0,0,0,5,3,0,0,21,..,0,3,3,15,24,31,25,8,108,3,0,0,0,0,0,5,3,0,14,114,65,60,66,79,121,101,50,19,681
POA3537,..,0,4,0,0,0,6,0,0,6,..,0,7,0,4,12,16,15,12,60,0,0,0,0,0,3,0,0,0,8,87,41,35,36,56,57,64,43,20,443,..,0,26,63,60,78,93,49,9,384,..,0,9,4,6,7,4,0,0,39,..,4,4,6,11,0,4,3,5,31,153,..,..,..,..,..,..,..,..,153,..,42,..,..,..,..,..,..,..,42,..,15,3,0,5,4,0,0,0,31,..,0,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,5,0,0,0,0,3,0,0,17,..,6,8,4,14,30,26,30,17,133,0,0,0,0,0,5,3,0,0,11,153,81,60,79,101,128,139,85,36,861
POA3540,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,12,10,3,0,30,0,0,0,0,0,0,0,0,0,3,7,13,3,11,16,26,25,8,4,113,..,0,0,3,13,29,19,15,0,79,..,0,3,5,10,6,3,0,0,21,..,0,0,0,6,0,0,0,0,13,19,..,..,..,..,..,..,..,..,19,..,9,..,..,..,..,..,..,..,9,..,17,7,0,0,0,0,0,0,19,..,0,0,0,0,0,4,0,3,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,14,22,7,0,52,0,0,0,3,0,5,0,0,0,9,18,27,12,12,32,57,48,24,6,234
POA3542,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,5,0,4,12,0,0,0,0,0,0,0,0,0,0,8,4,0,3,5,19,9,3,4,58,..,0,3,6,13,13,19,5,0,61,..,0,4,0,0,0,0,0,0,9,..,0,0,0,0,4,0,0,0,3,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,5,4,4,21,0,0,0,0,0,0,0,0,0,0,12,10,4,10,13,27,25,11,4,118
POA3544,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,8,0,0,5,11,0,0,0,0,0,0,0,0,0,0,17,12,7,9,9,24,14,3,5,99,..,0,12,15,9,26,22,11,0,90,..,6,0,0,4,0,0,0,0,12,..,0,0,0,0,4,0,0,0,5,32,..,..,..,..,..,..,..,..,32,..,10,..,..,..,..,..,..,..,10,..,10,4,0,0,0,0,0,0,13,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,3,0,0,8,..,0,4,0,0,10,9,5,8,37,0,3,0,0,0,0,0,0,0,3,39,30,25,21,12,41,36,14,8,218
POA3546,..,0,0,0,0,6,0,0,0,4,..,0,0,0,6,3,0,3,5,18,0,0,0,0,0,0,0,0,0,3,23,8,12,15,25,33,20,13,5,157,..,0,13,19,21,38,33,16,0,138,..,3,7,5,8,9,0,0,0,30,..,0,0,0,5,0,0,0,0,12,51,..,..,..,..,..,..,..,..,51,..,13,..,..,..,..,..,..,..,13,..,4,0,0,0,5,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,12,..,0,0,0,7,18,4,5,5,39,0,6,0,0,0,0,0,0,0,5,50,23,25,32,41,68,46,25,11,320
POA3549,..,8,44,33,9,14,3,0,0,117,..,6,7,13,17,18,32,23,14,123,12,4,13,0,7,4,9,4,5,47,330,146,282,273,167,203,160,54,23,1641,..,16,175,270,167,223,201,60,6,1115,..,18,86,66,40,31,8,5,0,250,..,5,25,15,18,22,10,5,4,115,648,..,..,..,..,..,..,..,..,648,..,106,..,..,..,..,..,..,..,106,..,91,47,12,13,4,0,0,0,174,..,21,39,29,9,23,17,3,0,138,..,29,76,49,26,25,7,3,0,212,..,27,124,106,45,33,19,5,0,351,..,6,20,35,37,58,57,28,20,259,20,3,22,12,7,10,9,4,5,95,665,327,612,589,360,431,329,119,35,3468
POA3550,..,403,274,48,44,63,45,15,6,896,..,146,373,228,389,708,769,565,318,3496,63,128,64,35,32,29,42,25,5,420,3052,2577,2845,2285,2490,2603,2263,1309,521,19942,..,84,1310,2086,2225,2501,2354,1294,320,12168,..,587,1504,658,474,349,167,53,11,3806,..,50,340,542,672,340,149,93,76,2269,6252,..,..,..,..,..,..,..,..,6252,..,1675,..,..,..,..,..,..,..,1675,..,1167,550,214,148,97,28,0,0,2196,..,210,144,53,74,113,107,55,33,797,..,145,138,55,43,20,11,4,4,413,..,692,605,147,116,132,93,37,10,1834,..,249,719,503,825,1230,1236,798,445,6013,109,200,126,94,64,64,72,34,11,763,6361,5060,5442,4354,4643,4842,4216,2371,900,38176
POA3551,..,66,54,12,16,42,32,9,0,231,..,13,86,72,100,221,244,189,58,997,24,45,38,19,17,26,35,3,4,210,3884,1871,1994,2493,2293,2080,1603,667,153,17039,..,33,1433,3297,3131,2757,2367,900,134,14052,..,223,1122,648,587,370,172,38,9,3174,..,30,193,313,330,175,77,45,23,1178,7921,..,..,..,..,..,..,..,..,7921,..,1886,..,..,..,..,..,..,..,1886,..,1258,477,145,69,44,7,0,0,1999,..,108,74,30,27,66,74,59,32,474,..,82,87,24,29,30,12,3,0,266,..,124,122,30,44,73,52,16,3,465,..,50,200,188,212,406,418,291,97,1860,54,93,77,36,39,45,66,15,9,433,7979,3869,3783,4707,4473,3973,3240,1376,305,33697
POA3555,..,66,79,23,38,23,22,11,0,263,..,47,133,110,166,335,406,324,194,1711,26,41,30,8,7,27,24,9,6,175,1648,1037,1404,1238,1142,1285,1239,851,314,10156,..,22,747,1146,995,1178,1230,916,194,6426,..,226,761,380,257,151,97,37,0,1907,..,25,193,276,299,189,97,61,49,1185,3300,..,..,..,..,..,..,..,..,3300,..,746,..,..,..,..,..,..,..,746,..,579,320,133,93,56,5,0,0,1183,..,110,83,21,28,66,68,48,23,448,..,55,78,32,19,11,11,5,0,207,..,145,216,69,87,59,47,26,3,648,..,85,285,265,341,564,635,454,249,2871,45,63,65,26,21,43,43,19,6,327,3340,2062,2743,2347,2129,2308,2228,1555,519,19238
POA3556,..,41,30,9,15,32,19,3,0,148,..,21,65,59,101,220,256,154,92,966,19,19,17,12,13,13,22,0,0,118,1206,813,969,754,787,924,819,390,151,6812,..,22,549,640,665,864,810,389,95,4038,..,225,540,236,225,162,66,15,6,1470,..,33,166,210,219,127,73,39,27,886,2469,..,..,..,..,..,..,..,..,2469,..,519,..,..,..,..,..,..,..,519,..,521,216,116,52,39,11,0,0,958,..,96,58,24,31,54,74,28,6,370,..,64,44,19,11,7,3,0,0,147,..,66,83,30,43,76,47,8,3,351,..,45,160,156,217,380,411,250,120,1738,31,43,38,29,20,25,36,5,5,225,2508,1631,1848,1465,1485,1724,1528,733,259,13185
POA3557,..,0,0,0,0,6,4,3,0,9,..,0,0,0,0,8,9,6,0,21,6,0,0,0,0,0,0,0,0,5,78,47,47,53,46,57,42,22,5,395,..,3,43,60,64,75,48,26,0,323,..,7,18,17,15,14,6,0,0,81,..,0,0,10,8,0,0,0,0,25,152,..,..,..,..,..,..,..,..,152,..,34,..,..,..,..,..,..,..,34,..,29,8,0,4,0,0,0,0,44,..,0,3,0,0,0,5,0,6,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,5,3,0,21,..,0,0,4,9,22,17,12,0,65,4,0,3,0,4,0,0,0,0,13,155,83,85,91,106,125,75,40,4,776
POA3558,..,0,0,0,0,5,0,0,0,9,..,3,3,5,6,12,16,20,16,74,0,4,0,0,0,0,0,0,0,14,58,29,44,38,52,77,53,45,17,423,..,0,20,29,48,74,71,53,3,306,..,12,38,14,13,7,6,0,0,93,..,0,5,10,12,10,0,6,4,45,135,..,..,..,..,..,..,..,..,135,..,20,..,..,..,..,..,..,..,20,..,23,6,0,5,3,0,0,0,47,..,0,0,0,3,4,4,0,0,14,..,0,0,0,0,0,0,0,0,6,..,3,0,0,0,3,0,0,0,14,..,4,5,7,21,26,35,32,18,143,0,5,3,0,6,4,5,6,0,20,134,65,85,64,107,145,124,94,27,850
POA3559,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,7,4,6,4,18,0,0,0,0,0,0,0,0,0,0,37,12,17,22,35,38,32,19,3,224,..,0,14,22,33,65,52,32,0,225,..,3,14,9,9,4,0,0,0,29,..,0,3,8,8,0,0,0,0,16,73,..,..,..,..,..,..,..,..,73,..,20,..,..,..,..,..,..,..,20,..,18,9,3,0,0,0,0,0,29,..,5,0,3,3,7,4,0,0,16,..,0,0,0,0,0,0,0,0,0,..,4,0,0,4,0,0,0,0,12,..,0,3,8,7,15,16,16,3,56,3,0,0,0,0,0,0,0,0,5,77,49,37,46,61,91,74,51,11,492
POA3561,..,0,7,3,6,8,9,3,0,47,..,5,9,11,32,46,55,69,46,265,4,0,8,0,4,3,0,5,0,33,355,213,182,203,274,328,270,190,75,2086,..,4,83,229,284,401,361,205,53,1622,..,44,122,60,56,70,27,11,0,378,..,7,21,37,50,25,10,5,11,172,681,..,..,..,..,..,..,..,..,681,..,159,..,..,..,..,..,..,..,159,..,160,50,25,15,9,0,0,0,259,..,17,11,6,10,9,10,8,8,81,..,12,9,9,7,3,5,0,0,44,..,9,14,9,17,24,24,15,0,109,..,11,27,30,61,105,103,111,55,512,8,9,13,3,8,13,11,9,5,72,687,427,353,404,519,656,551,364,131,4086
POA3562,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,13,16,12,18,12,3,0,105,..,0,11,14,18,23,24,8,0,101,..,0,10,3,4,6,0,0,0,24,..,0,3,0,0,0,0,0,0,9,46,..,..,..,..,..,..,..,..,46,..,3,..,..,..,..,..,..,..,3,..,7,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,4,..,0,5,0,0,0,0,0,0,9,..,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,3,46,20,29,30,26,40,28,14,0,229
POA3563,..,0,0,0,0,0,4,0,0,5,..,0,0,0,0,8,16,5,0,31,0,0,0,0,0,0,0,0,0,11,71,43,37,37,46,52,48,28,11,363,..,0,23,44,51,77,52,37,14,289,..,10,15,8,14,4,3,0,0,61,..,0,8,6,15,8,5,0,3,41,140,..,..,..,..,..,..,..,..,140,..,33,..,..,..,..,..,..,..,33,..,23,13,0,6,0,0,0,0,51,..,5,0,0,0,8,0,0,0,10,..,0,0,0,0,0,0,0,0,7,..,3,0,0,0,3,5,0,0,15,..,0,3,3,6,18,30,10,7,88,3,0,0,0,0,0,3,3,0,21,140,88,71,70,92,127,99,55,24,757
POA3564,..,46,41,16,19,29,21,9,6,191,..,34,81,62,93,212,268,224,123,1093,14,27,19,12,17,22,20,3,9,142,1339,875,883,887,1082,1174,1024,606,214,8086,..,20,476,906,1154,1350,1163,675,131,5879,..,188,502,254,255,242,135,41,5,1623,..,21,124,185,225,101,48,39,26,775,2683,..,..,..,..,..,..,..,..,2683,..,668,..,..,..,..,..,..,..,668,..,530,240,73,76,36,10,0,0,961,..,63,37,13,32,36,65,30,11,287,..,60,45,13,14,7,7,0,0,153,..,77,96,37,42,56,42,22,6,385,..,71,151,137,224,377,436,338,172,1910,38,50,36,23,34,32,32,12,9,281,2724,1759,1708,1637,2048,2243,1951,1161,370,15598
POA3565,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,7,3,11,8,3,4,0,60,..,0,0,4,14,11,7,5,3,44,..,0,5,0,4,5,0,0,0,18,..,0,0,0,0,0,0,0,0,0,31,..,..,..,..,..,..,..,..,31,..,13,..,..,..,..,..,..,..,13,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,18,8,9,28,16,11,11,3,131
POA3566,..,0,0,0,0,0,0,0,0,5,..,0,3,0,3,11,7,9,0,30,0,0,0,0,0,0,0,0,0,0,52,14,25,25,36,46,34,23,4,254,..,0,7,34,43,62,54,25,0,221,..,4,16,13,9,3,3,0,0,49,..,0,8,4,7,0,0,0,0,18,97,..,..,..,..,..,..,..,..,97,..,17,..,..,..,..,..,..,..,17,..,12,5,4,0,4,0,0,0,22,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,5,0,9,..,4,5,4,10,14,21,15,0,68,0,0,0,0,0,3,0,0,0,10,97,47,39,56,69,90,79,40,8,523
POA3567,..,0,0,0,4,0,0,0,0,4,..,0,0,0,4,8,6,11,0,22,0,0,0,0,0,0,0,0,0,3,53,29,26,31,45,53,39,30,6,294,..,3,16,28,47,60,54,51,3,258,..,7,22,5,15,16,9,0,3,80,..,0,0,5,10,4,0,0,0,24,106,..,..,..,..,..,..,..,..,106,..,27,..,..,..,..,..,..,..,27,..,22,7,3,0,0,0,0,0,35,..,0,0,3,6,0,4,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,5,0,0,0,11,..,4,3,4,9,16,18,13,0,69,0,0,0,0,0,0,0,0,0,8,106,67,49,52,87,104,86,61,9,616
POA3568,..,4,4,8,0,3,6,4,0,26,..,6,3,10,19,39,51,51,28,211,0,0,0,0,0,7,5,0,0,15,212,107,116,127,177,199,228,147,42,1352,..,4,65,143,204,228,303,167,39,1153,..,20,78,38,50,39,13,3,0,238,..,0,12,19,13,13,4,13,9,84,395,..,..,..,..,..,..,..,..,395,..,89,..,..,..,..,..,..,..,89,..,62,29,20,22,5,3,0,0,137,..,14,7,0,0,11,3,8,0,46,..,0,6,0,0,0,0,0,0,11,..,8,11,6,9,8,13,3,3,55,..,9,20,29,32,74,111,88,47,403,0,0,7,5,3,7,9,5,0,35,395,215,226,251,338,381,453,285,88,2643
POA3570,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,8,3,0,24,0,0,0,0,0,0,0,0,0,0,66,33,23,39,53,63,48,22,5,351,..,0,17,38,60,87,67,23,0,306,..,3,16,16,15,20,14,6,0,88,..,0,6,8,12,4,0,0,3,31,120,..,..,..,..,..,..,..,..,120,..,34,..,..,..,..,..,..,..,34,..,28,13,5,0,6,0,0,0,51,..,4,0,0,0,4,0,0,5,13,..,3,0,0,0,0,0,0,0,3,..,0,0,0,4,5,0,0,0,13,..,0,0,0,8,8,18,4,0,46,0,0,0,5,0,0,0,0,0,9,121,70,46,74,108,131,102,38,12,702
