POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA3489,0,0,3,6,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3490,21,25,62,43,53,65,35,12,0,310,0,0,0,4,5,9,11,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,6,0,7,3,0,0,0,21,0,0,3,3,0,0,3,0,0,15,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,13,0,0,0,3,0,5,0,0,0,13,0,6,12,0,10,14,3,0,0,40,5,0,16,16,14,15,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA3491,5,3,0,3,11,10,0,0,0,34,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3494,5,8,44,39,32,43,10,3,0,183,0,0,9,11,3,19,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,12,0,5,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,3,8,0,0,0,15,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3
POA3496,73,142,293,307,310,308,90,14,0,1534,3,4,19,15,29,36,16,0,0,127,0,0,0,0,0,0,0,0,0,0,5,4,13,15,13,10,5,0,0,62,0,0,0,3,0,4,0,0,0,10,0,3,3,7,10,8,0,0,0,30,0,0,5,3,5,0,0,0,0,16,43,17,34,29,54,25,3,0,0,207,22,14,15,22,14,11,3,0,0,105,0,3,8,3,3,6,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,4,5,5,3,0,0,0,22,0,0,6,5,5,0,0,0,0,13,0,0,0,3,3,5,8,0,0,25,3,7,20,17,21,20,8,0,0,95,0,4,8,12,17,18,0,0,0,50,3,8,27,44,37,36,6,0,0,163,5,16,60,49,58,50,5,0,0,243,0,3,0,0,3,7,0,0,0,13,0,7,19,10,7,12,0,0,0,52
POA3498,95,128,309,276,319,276,92,11,0,1508,3,0,17,20,26,16,14,0,0,103,0,0,0,0,0,3,0,0,0,0,4,3,3,10,17,9,0,0,0,42,0,4,0,0,0,3,0,0,0,12,0,0,6,18,13,8,0,0,0,50,0,8,7,8,6,0,0,0,0,21,65,29,16,34,36,28,3,0,0,218,26,9,16,8,14,10,4,0,0,85,0,3,3,5,6,9,5,0,0,40,0,0,0,0,4,3,0,0,0,11,0,0,9,5,6,0,3,0,0,27,0,0,0,6,5,5,0,0,0,17,0,6,15,11,9,0,0,0,0,42,0,3,11,6,6,18,0,0,0,49,0,5,15,16,13,16,0,0,0,70,4,10,38,39,75,23,5,0,0,200,3,23,81,42,74,53,11,0,0,296,0,0,0,0,6,0,0,0,0,7,5,6,18,8,8,8,0,0,0,53
POA3500,423,689,1810,1413,1386,1233,376,40,13,7378,5,26,143,73,70,50,9,3,0,382,0,0,3,0,0,3,0,0,0,11,12,15,59,48,48,43,4,0,0,230,0,5,7,10,18,7,0,0,0,42,0,18,27,29,21,30,3,0,0,122,0,12,30,28,22,28,3,0,0,126,169,115,152,132,168,143,23,0,0,915,152,100,120,101,77,74,17,0,0,648,4,7,22,25,24,30,10,0,0,127,4,4,12,12,5,3,0,0,0,41,0,5,24,26,29,20,4,0,0,113,0,14,18,15,24,12,5,0,0,89,9,30,99,56,58,29,18,4,0,300,5,33,85,75,74,70,11,0,0,353,0,21,79,104,90,88,16,3,0,395,10,64,202,239,223,173,37,0,0,954,20,181,501,408,451,365,91,0,0,2025,7,7,11,14,14,10,0,0,0,59,5,30,76,52,29,19,9,0,0,225
POA3501,34,51,69,126,142,124,32,3,0,574,0,4,4,8,7,6,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,4,0,0,26,0,0,0,4,4,0,0,0,0,3,0,0,0,6,5,3,4,0,0,17,0,0,0,3,6,6,0,0,0,15,18,10,9,8,10,6,4,0,0,65,7,0,4,9,3,0,0,0,0,27,0,0,0,0,0,0,3,0,0,7,0,0,0,0,4,0,0,0,0,3,0,0,0,4,3,0,0,0,0,10,0,0,0,3,0,3,0,0,0,10,0,0,8,9,3,3,0,0,0,30,0,0,0,3,8,3,3,0,0,13,0,0,0,13,10,6,0,0,0,30,4,0,10,18,33,11,0,0,0,88,4,3,16,26,24,28,0,0,0,103,4,0,0,5,0,0,0,0,0,8,0,0,5,6,3,3,0,0,0,21
POA3505,62,77,224,189,254,224,81,14,0,1122,0,4,11,19,19,18,13,0,0,84,0,0,6,0,0,0,0,0,0,6,0,0,4,12,8,8,4,0,0,37,0,0,0,0,3,0,0,0,0,4,0,0,3,13,3,6,0,0,0,30,0,0,0,0,3,4,0,0,0,14,33,11,17,18,26,31,8,0,0,148,25,15,9,12,14,15,0,0,0,81,0,0,0,4,9,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,4,6,0,0,23,0,0,7,3,7,0,0,0,0,14,4,0,9,3,5,13,3,0,0,36,0,4,8,4,8,14,0,0,0,39,0,4,5,8,16,15,3,0,0,54,3,6,23,41,31,28,4,0,0,132,3,15,55,45,62,60,6,3,0,248,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,0,0,0,26
POA3506,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3507,4,0,5,4,0,3,5,4,0,28,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3509,0,4,0,6,14,18,10,0,0,53,0,0,0,0,0,3,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,0,10,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3512,6,0,16,23,18,28,14,6,0,104,0,0,0,4,3,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,17,0,0,3,3,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3515,39,44,185,164,105,94,20,5,3,658,0,0,0,5,6,3,8,0,0,14,0,0,3,0,0,0,0,0,0,5,0,3,7,11,12,9,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,10,0,0,0,26,0,0,0,0,3,0,0,0,0,3,23,6,24,12,10,8,0,0,0,77,14,7,13,6,0,0,0,0,0,41,0,0,0,3,3,5,0,0,0,13,0,0,4,0,0,0,0,0,0,4,0,0,11,9,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,8,10,3,6,0,0,0,29,0,0,3,0,0,0,0,0,0,5,0,0,17,10,5,5,0,0,0,36,0,3,31,19,14,11,0,0,0,79,5,10,50,52,36,23,9,0,0,185,0,0,5,4,0,0,0,0,0,6,4,4,6,3,3,0,0,0,0,26
POA3516,14,18,29,31,35,52,19,5,0,200,0,0,0,0,3,7,9,4,0,21,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,0,4,5,6,0,0,0,0,18,0,5,0,0,0,5,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,5,4,4,0,0,0,21,0,0,10,0,5,12,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,7
POA3517,11,14,42,52,61,69,31,9,0,287,0,0,6,8,3,6,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0,11,0,0,0,39,0,4,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,3,4,0,3,0,0,0,10,0,0,0,0,3,8,0,0,0,14,0,0,6,13,8,5,0,0,0,30,0,4,12,7,20,11,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
