POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3395,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,7,0,4,0,0,0,26,0,49
POA3396,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,5,9,6,0,28,5,7,0,10,4,41,7,121
POA3400,0,15,0,108,0,0,0,0,0,0,0,0,0,5,40,43,0,0,0,0,0,0,0,3,0,18,15,42,325,80,13,248,24,117,17,126,30,667,63,1703
POA3401,0,7,0,42,0,0,0,0,0,0,0,0,0,3,14,24,0,0,0,0,0,0,0,0,0,0,0,10,130,34,5,120,11,42,12,41,5,155,18,581
POA3407,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,16,0,0,0,3,4,18,0,57
POA3409,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,13,3,0,0,0,0,0,0,0,0,0,6,6,27,17,0,28,3,16,3,11,3,21,8,140
POA3412,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,19,0,37
POA3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,4,0,0,0,8,0,35
POA3414,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,4,7,37,9,0,34,8,20,7,19,6,110,8,244
POA3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
POA3418,0,5,0,22,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,9,14,87,12,3,53,13,21,4,24,4,113,18,349
POA3419,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,4,24,7,0,22,0,7,0,7,0,45,4,125
POA3420,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,3,0,0,0,0,3,0,32
POA3423,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,11,0,0,0,10,0,42,0,85
POA3424,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,9,3,14,4,45,5,118
POA3427,0,0,0,40,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,4,0,6,230,24,4,102,15,51,13,22,6,111,15,597
POA3428,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,12,0,9,0,7,0,21,0,60
POA3429,6,14,0,314,3,4,0,3,0,0,0,0,0,5,75,95,0,0,0,3,0,0,0,0,0,15,11,33,947,147,27,555,83,394,48,231,58,1222,90,3803
POA3430,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,5,6,27
POA3431,0,0,0,57,0,0,0,0,0,0,0,0,0,3,10,13,0,0,0,0,0,0,0,0,0,6,6,9,95,20,4,67,9,53,3,41,9,170,15,483
POA3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4,0,0,0,7,0,22
POA3433,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,5,0,24
POA3434,0,4,0,68,0,0,0,0,0,0,0,0,0,3,12,25,0,0,0,0,0,0,0,0,0,5,0,11,189,35,4,92,17,75,5,48,9,204,21,698
POA3435,0,6,0,27,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,8,0,8,81,10,3,46,9,39,5,36,8,127,15,383
POA3437,0,13,0,148,5,0,0,0,0,0,0,3,0,9,29,47,3,0,0,0,0,0,0,0,0,10,7,20,225,51,4,156,30,115,14,92,18,452,33,1187
POA3438,0,0,0,33,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,5,0,6,43,9,5,30,11,19,0,15,0,90,8,224
POA3440,0,3,0,51,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,45,20,4,29,4,15,0,19,0,84,10,233
POA3441,0,0,0,44,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,3,32,11,0,25,0,18,5,21,0,76,8,206
POA3442,0,17,0,154,0,0,0,0,0,0,0,0,0,8,35,42,0,0,0,0,0,0,0,0,0,4,0,7,158,44,9,117,19,106,13,88,17,371,39,980
POA3444,6,10,0,153,0,0,6,5,0,3,0,3,0,3,35,49,0,0,0,0,0,0,0,3,0,9,6,17,217,93,17,176,19,115,16,116,20,447,43,1279
POA3446,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,24,0,16,4,17,0,39,3,144
POA3447,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,5,0,7,3,10,6,22,3,78
POA3448,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,12,0,15,7,19,3,56,5,158
POA3450,0,5,0,49,0,0,0,0,0,0,0,3,0,5,27,36,0,0,0,0,0,0,0,0,0,7,5,12,97,69,0,105,8,70,14,101,16,395,34,903
POA3451,0,3,0,56,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,0,0,0,0,0,9,10,17,105,61,9,108,7,74,9,79,8,298,34,783
POA3453,0,5,0,24,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,5,3,5,39,18,3,36,10,18,3,32,6,88,11,273
POA3458,0,12,0,51,0,0,0,0,0,0,0,0,0,3,11,18,0,0,0,0,0,0,0,0,0,0,3,3,51,24,4,50,17,39,4,32,3,133,14,376
POA3460,0,4,0,49,0,0,0,0,0,0,0,0,0,6,8,16,0,0,0,0,0,0,0,0,0,0,4,4,50,34,0,66,9,40,0,35,8,152,16,409
POA3461,0,11,0,84,0,0,0,0,0,0,0,0,0,0,20,21,3,0,0,0,0,0,0,0,0,4,6,14,106,63,3,96,13,53,17,57,12,257,28,707
POA3462,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,15,10,6,18,3,13,4,22,3,81,10,173
POA3463,0,0,0,18,0,0,0,0,0,0,0,0,0,5,14,21,0,0,0,0,0,0,0,0,0,0,0,6,32,21,7,54,4,36,4,41,3,178,16,408
POA3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,5,5,16,3,0,27,0,12,6,11,4,51,8,140
POA3465,0,4,0,30,0,0,0,0,0,0,0,3,0,8,20,40,3,0,0,0,0,3,0,0,0,25,8,46,141,50,11,142,18,90,14,104,15,684,51,1313
POA3467,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,5,25,9,3,14,0,11,0,9,6,84,3,177
POA3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,0,7,0,9,0,3,5,16,5,52
POA3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,17,6,37
POA3472,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,5,0,9,11,8,0,17,3,17,5,14,5,104,8,187
POA3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,7,0,3,5,30,6,65
POA3477,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,6,8,26,11,0,24,0,15,3,8,3,38,3,119
POA3478,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,3,0,10,49,20,0,42,4,25,4,29,3,153,18,353
POA3480,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,39,13,0,38,0,23,0,13,7,86,8,229
POA3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,0,26
POA3483,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,7,19,12,3,26,0,6,0,4,0,28,4,106
POA3485,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,3,0,0,0,18,3,48
POA3487,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
POA3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,3,18
POA3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,10
POA3490,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,7,0,7,36,10,4,29,4,9,7,13,0,59,7,178
POA3491,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,5,0,16
POA3494,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,20,3,6,18,0,3,0,0,0,16,4,70
POA3496,0,0,0,18,0,0,0,0,0,0,0,0,0,3,27,35,0,0,0,0,0,0,0,0,0,11,5,25,127,37,10,102,18,55,12,55,4,211,40,672
POA3498,0,0,0,29,0,0,0,0,0,0,0,0,0,0,20,23,4,0,0,0,0,3,0,0,0,9,14,27,144,45,4,102,7,58,9,34,5,214,34,668
POA3500,8,20,0,168,3,0,0,4,0,0,3,3,4,8,116,149,4,0,4,3,0,0,0,5,0,34,47,98,711,157,28,456,67,303,29,241,45,1408,204,3647
POA3501,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,4,0,0,0,0,0,0,0,6,49,10,3,32,3,8,0,12,4,76,14,214
POA3505,0,0,0,17,0,0,0,0,0,0,0,3,0,5,29,31,0,0,3,0,0,0,0,0,0,3,9,20,103,25,15,75,8,42,7,51,15,176,45,557
POA3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA3507,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,21
POA3509,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,12,0,4,0,0,0,8,0,37
POA3512,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,7,0,6,0,0,6,9,0,47
POA3515,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,6,77,14,0,32,3,19,3,14,4,89,11,275
POA3516,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,6,19,10,0,9,0,15,0,8,3,29,5,100
POA3517,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,12,26,9,0,16,4,12,3,14,5,92,4,195
POA3518,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,26,14,0,23,3,17,0,9,5,70,13,178
POA3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,12,5,17
POA3521,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,8,3,3,0,0,0,25,7,85
POA3522,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,11,0,5,0,4,5,11,3,54
POA3523,0,0,0,31,0,0,0,0,0,0,0,0,4,8,26,31,0,0,5,0,0,0,0,0,0,5,15,24,71,35,7,69,6,59,11,43,12,262,47,615
POA3525,0,0,0,3,0,0,0,0,0,0,0,0,0,7,10,12,0,0,0,0,0,0,0,0,0,0,3,3,35,7,0,34,0,14,3,22,0,67,14,205
POA3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,16,10,4,18,3,16,0,4,4,44,5,115
POA3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,10
POA3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,17
POA3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,16,0,22
POA3533,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,15,3,0,21,0,6,0,11,0,37,6,97
POA3537,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,19,0,12,0,11,0,50,4,126
POA3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,7,0,0,0,3,4,17,0,40
POA3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,21
POA3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,4,0,4,3,30
POA3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,6,0,14,0,3,0,10,4,58
POA3549,0,0,0,15,0,0,0,0,0,4,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,6,12,15,61,22,7,33,3,47,3,26,11,97,25,335
POA3550,5,22,0,296,5,0,0,3,3,0,0,0,0,22,124,167,5,0,5,0,0,0,0,0,0,38,19,72,780,237,29,660,78,347,49,382,63,1627,170,4428
POA3551,5,14,0,208,0,0,3,3,0,4,0,3,0,12,119,143,0,4,4,0,0,3,0,0,0,25,19,61,705,178,39,570,74,292,45,285,63,1376,147,3772
POA3555,0,10,0,85,3,0,0,4,0,0,0,0,0,10,69,87,0,0,0,0,0,0,0,0,0,21,25,48,380,99,10,332,28,156,23,147,32,997,108,2313
POA3556,0,0,0,28,0,0,0,3,0,0,0,0,0,7,46,63,0,4,0,0,0,0,0,0,0,13,5,25,239,78,12,200,37,123,18,93,24,546,72,1448
POA3557,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,18,4,6,6,6,0,23,0,87
POA3558,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,22,0,4,13,5,14,0,9,0,53,4,126
POA3559,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,20,4,0,14,0,11,0,8,0,23,3,81
POA3561,0,0,0,12,0,0,0,0,0,0,0,0,0,3,17,21,0,0,0,0,0,0,0,0,0,7,9,15,92,25,10,84,9,54,3,49,9,245,28,602
POA3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,8,0,4,0,0,0,13,3,30
POA3563,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,3,17,4,0,18,3,12,4,8,3,32,3,98
POA3564,0,13,0,109,3,0,0,0,0,3,0,3,0,9,63,92,0,0,0,0,0,0,0,4,4,23,22,49,333,122,20,315,44,165,23,147,42,826,91,2130
POA3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10
POA3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,13,0,7,0,12,0,23,8,78
POA3567,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,9,31,9,0,14,0,3,0,3,0,40,5,103
POA3568,0,3,0,16,0,0,0,0,0,3,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,8,7,17,56,25,5,58,5,30,8,24,5,185,31,423
POA3570,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,5,4,19,3,11,0,7,0,35,0,108
POA3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,4,0,4,0,6,0,10,3,44
POA3572,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,6,0,20
POA3573,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,3,4,0,0,3,0,4,0,36
POA3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,18,5,4,18,3,9,0,10,0,29,3,97
POA3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,9
POA3579,0,0,0,18,0,0,0,0,0,0,0,0,3,0,18,25,4,0,0,0,0,0,0,0,0,8,6,20,106,27,6,100,12,42,6,51,7,272,33,686
POA3580,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,9,4,6,19,3,3,21,5,9,0,18,3,94,10,186
POA3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,8,0,21
POA3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,10,0,18
POA3584,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,4,8,15,3,25,0,13,0,10,0,42,8,131
POA3585,0,12,0,62,0,0,0,0,0,0,0,0,0,4,38,48,0,0,0,0,0,0,0,0,0,10,11,27,274,63,14,224,24,97,17,91,18,426,60,1295
POA3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,9,19,7,0,16,4,3,4,3,3,19,10,90
POA3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,7,0,7,0,27,0,54
POA3589,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,16,0,3,0,0,0,9,0,47
POA3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,8,0,3,0,16,4,40
POA3591,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,4,6,7,0,23
POA3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,14,0,9,0,9,0,22,0,83
POA3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,12,0,7,0,5,0,27,6,68
POA3596,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,14
POA3597,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,11,4,0,10,0,6,0,3,0,4,3,41
POA3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,3,0,20
POA3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,16
POA3608,3,3,0,29,0,0,0,0,0,5,0,0,0,3,12,20,0,0,0,0,0,0,0,0,0,5,6,17,65,17,4,43,10,44,7,25,6,170,19,414
POA3610,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,5,26,9,0,31,5,16,0,16,0,71,8,190
POA3612,0,3,0,9,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,4,4,8,37,10,0,21,4,28,6,23,9,114,15,262
POA3614,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,19,3,0,20,3,13,0,4,0,29,7,103
POA3616,0,6,0,34,0,0,0,0,0,4,0,0,0,5,21,25,0,0,0,0,0,0,0,0,4,4,5,12,121,24,9,96,9,57,11,48,15,257,32,678
POA3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,4,0,18
POA3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,10,4,8,0,9,3,29,7,85
POA3620,0,5,0,26,0,0,0,0,0,3,0,0,0,4,31,39,0,0,0,0,0,0,0,0,5,13,8,22,153,50,10,130,18,76,8,80,13,421,48,1007
POA3621,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,3,0,51,12,7,43,8,23,7,21,8,93,13,276
POA3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,10,0,3,0,5,0,9,3,56
POA3623,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,6,30,10,0,13,0,7,0,8,3,48,6,135
POA3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,9,3,4,0,12,0,25,0,68
POA3629,0,7,0,38,0,0,0,0,0,0,0,0,0,5,32,39,0,0,0,0,0,0,0,0,0,19,17,37,175,29,10,135,10,90,10,77,16,373,63,976
POA3630,4,14,0,150,7,0,3,4,0,3,0,3,0,8,80,106,0,0,0,0,0,0,0,0,0,24,36,66,534,140,16,449,44,263,30,202,49,1223,133,3077
POA3631,0,8,0,114,0,0,0,0,0,6,0,0,0,7,40,58,5,3,0,0,3,0,0,0,0,12,7,31,327,69,14,224,27,142,11,119,18,482,61,1482
POA3633,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,10,0,3,0,3,3,20,4,61
POA3634,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,3,4,49,9,5,45,3,19,4,10,3,45,14,213
POA3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,10,4,6,6,3,0,19,8,76
POA3636,0,0,0,23,0,0,0,3,0,0,0,0,0,4,22,35,0,0,0,4,0,0,0,0,0,3,8,20,120,25,10,92,11,55,5,29,9,275,37,672
POA3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,15,0,0,0,0,3,25,0,68
POA3638,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,41,19,0,44,10,18,0,17,7,97,8,252
POA3639,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,13,4,3,0,3,0,25,0,71
POA3640,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,13,3,5,0,8,4,25,0,102
POA3641,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,5,0,6,20,3,0,26,0,19,4,3,5,56,11,145
POA3644,0,3,0,36,0,0,0,0,0,0,0,0,0,6,51,64,0,0,3,0,0,0,0,0,0,20,27,50,161,59,14,160,20,82,12,84,29,541,93,1244
POA3646,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,3,9,20,4,0,8,0,4,0,4,0,26,8,81
POA3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,9,0,3,0,12,4,57
POA3658,0,4,0,39,0,0,0,0,0,0,0,0,0,5,30,37,0,0,6,0,0,0,0,0,0,6,5,15,130,24,5,98,20,63,8,47,9,221,39,676
POA3659,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,16,0,16,7,11,0,28,3,108
