POA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3919,1386,1406,2787,70,77,153,5,3,8,75,80,155,4,5,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,85,87,176,4,5,3,5,5,9,164,179,340,74,98,170,1624,1681,3301
POA3920,394,129,517,20,10,24,107,52,157,49,22,67,122,51,174,10,8,24,52,21,72,13,0,12,13,4,17,11,5,10,0,0,0,376,162,538,0,0,0,0,0,0,393,170,568,19,14,30,804,312,1118
POA3921,56,64,118,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,5,4,6,9,70,71,142
POA3922,3663,3917,7574,312,356,666,12,20,27,411,471,881,8,8,14,0,3,4,0,0,0,3,9,10,0,0,5,0,0,5,0,0,0,447,505,949,18,20,35,11,19,28,785,903,1686,368,401,772,4813,5221,10031
POA3923,341,328,663,20,16,34,0,0,3,22,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,44,0,0,0,0,0,0,49,42,85,43,45,90,428,408,840
POA3925,1610,1687,3292,92,112,204,4,11,10,226,223,454,0,0,0,0,3,5,3,5,6,5,0,6,0,0,0,3,0,3,0,0,0,241,241,485,3,3,12,5,3,8,343,367,707,251,267,524,2201,2323,4521
POA3926,1391,1497,2887,26,25,54,4,4,5,111,107,219,0,0,0,0,0,0,3,0,3,0,0,0,5,0,7,0,0,0,0,0,0,125,119,241,9,7,12,0,0,0,158,153,308,104,97,203,1649,1745,3393
POA3927,714,773,1485,36,32,64,0,0,0,70,76,143,6,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,73,77,152,4,4,10,0,0,0,108,113,222,72,70,140,887,959,1846
POA3928,182,192,372,4,5,6,0,4,3,16,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,29,0,0,0,0,0,0,18,20,37,18,26,46,215,233,451
POA3929,432,451,880,12,6,24,4,3,3,38,40,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,79,0,4,8,0,0,0,56,49,104,74,66,134,562,567,1123
POA3930,7786,8241,16031,229,243,468,12,14,27,624,686,1312,12,13,22,0,0,0,5,7,12,0,3,3,0,3,7,0,0,0,0,0,0,660,725,1382,44,50,89,6,5,8,944,1017,1956,316,300,615,9044,9557,18600
POA3931,9838,11329,21166,240,288,529,22,21,45,1117,1271,2393,21,20,41,4,3,7,5,6,17,9,3,10,3,0,3,5,0,6,0,0,3,1187,1338,2522,48,66,110,10,15,25,1488,1701,3190,509,672,1183,11842,13704,25545
POA3933,431,424,854,8,9,15,0,0,0,22,37,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,65,4,0,3,0,0,0,34,48,85,27,21,49,493,500,991
POA3934,8103,8780,16881,221,263,483,16,17,34,680,774,1454,6,11,17,3,3,6,9,3,5,0,0,4,3,3,3,3,6,4,0,0,0,719,812,1531,44,40,90,16,8,21,1001,1127,2123,330,371,700,9432,10273,19704
POA3936,5076,5425,10499,191,199,392,10,13,21,674,660,1332,9,8,16,0,0,0,0,0,9,0,0,6,5,0,0,0,0,0,0,0,0,698,695,1392,16,21,36,3,7,12,914,921,1831,461,483,936,6446,6822,13265
POA3937,746,694,1436,7,16,20,0,0,3,52,59,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,63,117,6,0,3,0,0,0,64,80,143,65,59,122,873,829,1703
POA3938,1308,1366,2679,41,49,84,0,3,0,142,135,274,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,140,284,5,12,16,0,3,4,193,194,394,109,116,221,1612,1672,3290
POA3939,5976,6625,12601,248,276,525,12,14,25,565,608,1177,16,10,32,5,0,6,0,3,5,5,0,5,7,3,4,0,0,3,0,0,0,609,649,1259,18,22,41,17,18,36,894,959,1856,630,695,1327,7502,8287,15787
POA3940,1891,2211,4105,89,107,194,10,3,11,179,215,396,4,7,13,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,227,425,3,3,4,7,0,8,295,342,636,214,250,467,2394,2802,5200
POA3941,5289,5316,10601,241,243,480,13,9,23,498,523,1026,5,13,25,0,0,0,0,3,6,3,0,3,0,7,5,0,0,0,0,0,0,528,557,1084,21,22,43,20,9,26,813,822,1634,613,609,1220,6705,6744,13455
POA3942,1039,1076,2114,52,57,114,0,0,4,113,124,241,3,6,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,122,132,256,5,10,17,0,0,3,182,202,384,124,129,252,1347,1408,2755
POA3943,770,797,1571,33,23,59,0,4,7,76,66,145,3,0,3,0,0,0,0,6,5,0,0,3,0,0,0,0,0,0,0,0,0,87,76,163,5,0,10,3,0,3,126,105,231,100,104,200,1000,1002,2002
POA3944,313,304,612,12,16,30,3,4,6,32,35,69,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,40,36,75,5,0,5,0,0,0,53,50,105,36,33,61,396,381,784
POA3945,468,425,896,12,8,15,0,3,3,40,38,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,80,0,0,4,0,0,0,51,47,100,42,37,79,558,516,1075
POA3946,120,125,251,0,7,10,0,0,0,4,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,23,0,0,0,0,0,0,9,17,31,17,11,22,148,158,303
POA3950,2045,2119,4162,124,139,266,4,3,9,145,148,295,5,4,8,3,0,4,0,3,7,0,3,3,0,0,0,3,0,8,0,0,0,160,162,325,4,9,10,3,5,9,292,321,610,140,169,316,2483,2608,5087
POA3951,434,440,868,8,5,13,0,0,0,36,28,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,71,0,0,0,0,0,0,46,36,83,27,28,55,507,500,1002
POA3953,3215,3423,6633,172,221,395,4,5,8,229,244,471,8,4,14,0,0,3,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,249,261,505,16,14,31,3,5,4,440,492,939,261,275,538,3924,4196,8119
POA3954,161,157,318,3,3,7,0,0,0,11,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,0,0,0,0,0,0,17,17,36,9,5,12,185,179,366
POA3956,1251,1198,2445,31,33,64,0,0,0,118,134,249,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,118,137,262,9,9,13,0,0,3,162,185,344,112,106,220,1519,1481,3010
POA3957,127,130,257,8,7,17,0,0,0,13,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,25,0,0,0,0,0,0,20,23,44,6,4,7,150,152,307
POA3958,118,108,225,4,3,14,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,3,5,14,15,25,19,13,32,144,141,285
POA3959,504,487,988,34,28,61,0,4,3,16,28,47,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,57,0,0,0,0,0,0,59,61,125,61,50,111,627,593,1216
POA3960,1060,1099,2163,61,63,123,0,0,4,59,85,141,0,3,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,92,158,9,5,12,0,6,6,133,165,295,127,118,242,1315,1387,2701
POA3962,368,372,739,23,26,49,0,0,0,39,23,62,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,40,29,64,5,0,4,0,0,0,68,53,124,37,45,86,476,475,952
POA3964,85,73,155,7,0,8,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,5,9,5,4,4,91,85,171
POA3965,80,76,161,4,3,8,0,0,0,10,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,20,0,0,0,0,0,0,13,9,24,16,21,39,115,109,220
POA3966,242,209,452,4,3,7,0,0,0,16,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,31,0,0,0,0,0,0,13,23,43,24,22,44,281,255,542
POA3967,49,39,82,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,4,4,12,7,5,9,59,48,104
POA3971,1651,1692,3347,78,91,166,6,7,8,103,110,212,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,112,119,228,0,5,5,3,4,3,198,216,406,191,213,403,2038,2117,4153
POA3975,7520,7499,15020,167,180,354,11,9,21,806,803,1608,4,9,13,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,830,1656,53,84,138,16,8,27,1066,1106,2171,300,286,591,8894,8893,17782
POA3976,10819,10421,21237,174,204,383,23,32,50,1105,1007,2118,8,6,14,3,3,5,3,5,7,3,0,9,3,0,3,0,0,0,0,0,0,1150,1051,2202,119,126,244,37,18,50,1478,1404,2881,811,750,1567,13106,12573,25686
POA3977,47245,47981,95232,903,879,1786,80,81,160,5837,5929,11767,55,77,131,28,29,59,17,33,52,15,20,31,5,5,15,9,7,18,0,0,0,6064,6169,12233,310,397,705,107,81,188,7387,7526,14910,2598,2558,5159,57234,58063,115300
POA3978,15869,16210,32078,256,261,517,58,61,117,3658,3714,7369,21,24,47,10,17,24,16,18,38,13,17,31,0,0,0,6,6,9,0,0,0,3785,3848,7636,129,150,279,55,40,95,4221,4301,8523,718,743,1460,20811,21252,42063
POA3979,145,137,280,10,4,11,0,0,0,16,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,29,0,0,0,0,0,0,18,16,38,24,22,47,187,176,366
POA3980,1527,1425,2953,28,29,52,0,0,0,150,134,288,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,152,147,300,0,3,3,4,0,0,183,170,357,121,93,220,1835,1695,3526
POA3981,2195,2323,4517,43,52,96,3,0,3,206,215,420,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,213,218,433,6,10,16,4,0,8,271,281,554,155,141,289,2620,2743,5357
POA3984,2867,2793,5660,108,115,222,0,5,3,395,432,829,6,4,14,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,406,447,857,5,5,5,8,0,10,534,565,1100,286,260,541,3679,3620,7298
POA3987,647,676,1323,14,16,25,0,0,0,72,58,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,58,130,0,3,0,0,3,4,85,79,168,63,65,127,796,820,1620
POA3988,464,454,920,23,15,29,0,0,0,34,39,70,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,72,0,4,4,0,0,0,55,54,103,36,27,66,553,535,1083
POA3990,46,50,97,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,9,7,14,6,6,8,55,62,118
POA3991,164,172,340,3,4,6,0,0,0,9,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,22,0,0,0,0,0,0,17,15,32,21,24,42,201,210,408
POA3992,509,476,984,29,46,75,0,0,4,46,51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,55,105,0,0,8,3,0,4,88,107,189,46,44,91,641,626,1268
POA3995,4386,4683,9070,401,420,825,5,9,20,345,364,709,10,9,21,0,5,5,5,9,12,5,0,5,0,0,0,4,3,3,0,0,0,370,402,775,11,12,26,10,4,14,799,834,1637,351,440,787,5536,5954,11493
POA3996,2526,2767,5296,170,162,338,4,3,11,282,301,579,0,8,7,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,291,313,604,12,12,20,6,0,8,480,499,973,158,163,322,3162,3425,6590
