POA_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
POA3842,0,0,6,15,4,36,0,17,3,92,13,25,39,32,26,48,8,24,0,208,30,86,68,69,41,38,22,53,0,407,59,57,48,49,41,25,30,59,6,363,36,36,45,44,52,28,41,45,4,322,36,43,44,44,51,19,39,39,5,317,0,17,13,11,13,10,9,10,4,85,4,3,5,3,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,178,262,264,271,218,201,146,244,28,1816
POA3844,16,5,130,168,37,416,28,220,14,1033,45,154,274,235,165,169,47,126,22,1244,254,879,616,423,441,211,177,258,65,3319,367,774,477,322,484,156,200,269,63,3121,388,553,383,337,475,179,231,282,58,2875,295,414,359,235,398,151,222,237,32,2349,106,112,65,48,79,45,63,56,15,596,12,10,7,0,14,3,0,8,3,59,0,0,0,0,0,0,0,0,0,5,1484,2912,2310,1768,2100,1345,959,1464,276,14599
POA3847,0,6,13,11,0,18,0,7,0,52,5,4,14,17,4,10,0,10,4,70,18,34,41,26,18,8,8,31,8,191,37,25,27,15,20,8,14,24,4,180,33,24,27,24,29,15,22,14,3,185,40,20,28,21,20,11,24,30,0,197,25,8,5,8,10,11,9,5,0,68,7,6,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,159,117,163,125,95,86,77,125,21,960
POA3850,7,8,51,71,9,167,14,95,6,434,44,63,124,119,49,79,25,53,9,561,142,424,222,231,115,98,62,113,28,1432,193,358,192,183,132,70,50,129,23,1337,219,292,184,210,180,99,58,129,17,1388,167,218,131,175,157,71,79,131,17,1154,40,80,30,24,37,18,17,33,10,294,5,9,4,0,4,5,5,7,9,44,0,0,0,0,0,0,5,0,0,3,818,1447,941,1018,691,619,310,697,119,6654
POA3851,5,4,25,21,12,57,0,27,3,151,4,12,28,25,10,3,6,16,0,104,28,58,61,41,16,19,14,17,5,265,71,86,84,44,34,24,27,44,11,419,129,84,87,68,57,27,41,51,12,553,124,85,74,54,66,31,40,51,15,547,74,25,16,11,20,6,8,19,7,188,21,0,0,4,0,0,4,0,3,35,3,0,0,0,0,0,0,0,0,3,464,351,368,267,207,174,138,226,55,2267
POA3852,3,0,0,4,0,0,0,0,0,12,45,48,0,5,0,0,0,0,0,99,20,34,0,0,0,0,0,0,0,63,4,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,97,0,17,0,0,0,4,3,192
POA3854,0,0,22,5,0,26,4,9,0,67,0,3,14,8,4,10,4,6,4,52,11,20,34,23,17,9,16,11,3,141,24,26,26,8,19,8,15,9,4,133,29,22,28,14,31,7,18,17,0,161,28,18,22,19,19,9,23,19,4,154,17,3,9,0,7,0,8,0,5,45,7,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,119,100,149,85,85,61,79,75,17,768
POA3856,0,0,10,0,0,12,0,12,0,31,5,5,15,6,0,6,3,5,0,46,5,16,22,11,11,8,8,8,0,98,11,20,37,14,13,3,14,7,0,125,7,7,15,3,20,14,10,11,0,94,12,22,11,10,12,3,7,16,0,95,10,5,0,0,0,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,70,107,52,62,51,51,64,0,511
POA3857,0,0,0,0,0,6,0,4,0,9,0,3,9,0,0,0,0,5,0,16,5,6,7,4,0,3,0,0,0,30,0,7,5,3,3,0,4,0,4,26,5,7,0,3,4,3,5,6,3,30,5,6,7,0,4,7,4,5,0,45,3,4,0,0,3,0,0,3,0,13,6,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,35,32,30,13,15,14,13,19,6,182
POA3858,3,0,23,13,8,31,3,26,0,104,5,8,33,14,3,12,6,18,0,89,25,23,38,29,19,12,23,42,3,219,43,30,34,22,29,18,28,34,5,237,60,33,31,32,26,19,28,37,3,265,53,19,24,37,40,14,32,42,14,276,33,12,3,3,8,0,9,11,0,81,11,0,0,0,0,0,4,3,0,15,3,0,0,0,0,0,0,0,0,3,242,120,188,143,128,104,130,204,30,1290
POA3859,0,0,10,0,0,0,0,4,4,20,8,3,10,5,0,5,3,14,0,42,27,18,13,8,3,0,13,18,0,98,26,12,4,5,6,4,3,9,0,73,25,12,15,10,0,5,7,11,0,94,28,15,9,6,10,4,12,7,4,87,13,3,0,0,3,0,4,9,0,38,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,137,53,69,26,31,15,36,73,13,458
POA3860,6,0,47,41,8,56,5,50,9,211,19,35,71,35,21,29,11,48,4,267,52,125,148,83,56,30,53,76,7,629,93,131,125,85,67,28,51,68,9,651,80,82,101,101,70,34,58,66,6,607,73,118,95,74,62,32,79,86,3,630,43,25,21,20,32,13,17,29,4,196,15,0,3,0,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,377,516,610,434,319,225,286,416,49,3225
POA3862,0,0,19,26,0,28,5,15,4,97,0,16,35,18,14,13,7,25,4,131,26,70,84,56,27,15,22,41,7,352,44,57,64,41,31,21,18,28,8,313,58,41,44,60,24,22,22,23,3,302,54,31,31,45,30,21,24,37,8,285,32,13,10,9,11,3,9,16,0,106,19,0,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,244,231,296,254,145,121,108,189,32,1619
POA3864,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,12,4,0,0,0,0,0,0,7,0,17,0,5,3,3,3,3,3,5,0,27,16,6,0,6,3,0,0,0,0,26,4,0,0,0,0,0,5,0,0,14,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,6,16,12,7,5,12,19,3,103
POA3865,0,0,9,0,0,3,0,0,0,13,3,0,7,9,0,0,0,4,0,21,6,3,11,0,5,4,6,18,0,55,10,11,6,0,5,7,3,10,0,51,7,10,0,0,5,5,4,11,0,39,5,3,6,4,6,3,7,11,0,46,4,0,3,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,44,22,18,18,25,66,7,252
POA3869,0,0,9,11,0,20,0,10,0,44,4,8,18,17,5,7,6,3,0,69,11,41,32,25,17,7,16,14,0,167,17,34,31,12,26,7,22,13,0,159,18,19,32,27,33,11,14,17,0,170,23,32,30,20,30,5,16,16,5,183,16,13,4,8,9,0,0,4,3,57,10,3,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,0,0,3,100,145,160,115,119,59,81,76,14,871
POA3870,3,0,6,5,0,8,0,0,0,26,0,0,5,6,0,6,0,13,4,36,9,18,23,9,11,7,7,8,0,89,13,17,11,11,11,12,6,10,5,97,15,27,19,13,7,6,12,13,0,116,26,29,20,7,20,10,14,13,5,141,20,8,8,4,3,0,0,0,0,49,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,90,99,85,63,59,43,47,60,20,560
POA3871,4,0,12,19,4,31,4,12,0,76,0,7,17,9,6,11,10,14,0,67,13,48,32,26,18,9,8,14,3,183,32,67,34,26,28,12,20,22,4,244,62,73,48,42,37,11,18,38,8,331,60,42,35,28,38,21,26,29,3,284,38,21,3,9,3,4,0,17,4,104,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,222,260,188,154,135,94,84,151,31,1306
POA3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,0,4,4,0,0,3,6,0,24,8,8,4,9,0,0,3,9,0,39,0,0,6,0,3,6,0,3,0,25,9,5,7,4,6,0,0,6,0,35,4,4,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,16,21,17,12,7,19,21,0,144
POA3874,0,0,3,3,0,8,0,0,0,10,0,3,0,4,0,4,0,3,0,14,6,6,0,0,0,0,0,5,0,18,6,11,4,3,5,0,0,7,0,28,11,14,12,8,0,7,7,3,0,62,17,3,9,10,7,4,3,13,0,68,21,7,4,0,0,3,0,3,4,36,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,66,35,35,31,16,25,15,37,6,250
POA3875,6,16,91,91,14,205,11,131,10,578,38,42,139,133,52,85,41,122,15,651,148,336,290,203,154,125,98,241,32,1621,181,312,219,221,179,108,89,176,29,1514,245,302,219,259,227,139,126,219,39,1769,231,280,192,194,230,128,135,239,23,1658,136,82,54,49,79,39,54,59,13,568,51,10,6,0,0,7,3,4,13,99,7,0,0,0,0,0,0,0,6,9,1047,1376,1216,1148,937,824,552,1198,177,8481
POA3878,0,0,3,7,0,10,0,4,0,27,0,0,10,8,0,3,0,4,0,38,16,18,14,14,4,9,5,4,0,78,6,17,13,11,9,7,4,3,5,71,14,27,17,15,16,8,0,12,0,105,27,26,8,13,30,13,11,17,0,150,6,11,4,6,3,4,9,9,0,41,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,68,102,74,70,62,54,29,54,4,508
POA3880,0,0,11,8,4,28,0,12,0,70,4,7,7,14,4,14,0,11,0,72,7,37,32,35,11,21,7,22,6,178,27,34,30,28,22,17,3,22,0,187,43,55,42,46,51,23,19,26,6,310,45,74,48,51,43,34,24,32,9,372,30,26,17,14,28,12,7,9,9,148,11,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,171,244,194,208,160,143,69,133,29,1355
POA3882,0,0,8,0,0,17,0,12,0,42,0,6,9,9,3,6,6,9,4,46,8,24,23,7,13,10,9,22,3,108,10,18,18,24,15,13,6,9,0,105,14,17,12,14,21,11,13,11,10,122,20,13,18,19,18,9,10,8,0,123,13,3,5,3,7,0,4,3,0,39,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,74,85,91,80,75,54,40,81,21,605
POA3885,3,0,10,8,0,12,0,13,3,45,3,4,13,8,4,0,3,8,0,41,13,31,35,30,14,14,14,13,0,156,30,26,16,22,14,7,16,18,4,144,39,31,30,20,15,9,26,20,4,191,45,30,33,33,26,12,20,20,4,225,29,8,5,10,4,0,4,11,0,65,13,0,0,0,0,0,0,5,0,14,3,0,0,0,0,0,0,0,0,3,178,126,139,133,72,45,77,110,22,891
POA3886,0,0,0,0,0,3,0,6,0,8,0,0,4,0,0,0,6,0,0,13,0,8,3,0,0,0,0,4,0,19,3,4,6,6,4,3,0,5,0,25,6,7,5,3,6,0,6,4,0,36,5,3,3,8,0,4,4,4,4,35,10,0,0,4,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,15,25,16,11,9,25,27,4,161
POA3887,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,4,5,4,0,0,0,0,3,0,23,0,0,3,4,3,4,0,3,0,23,0,9,0,5,0,0,4,0,0,22,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,13,15,18,6,9,18,14,0,105
POA3888,0,0,8,15,0,23,0,22,4,72,3,8,15,17,0,4,0,16,0,72,26,45,29,34,20,17,10,21,4,207,39,34,20,37,15,13,16,38,6,215,46,46,14,35,40,12,22,33,0,257,84,50,34,53,46,20,34,38,3,354,50,8,8,5,8,4,5,8,8,113,11,0,0,0,0,0,4,0,0,19,5,0,0,0,0,0,0,0,0,7,263,200,124,194,128,102,93,182,25,1314
POA3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,11,6,5,0,3,0,0,0,0,0,16,10,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,4,3,3,6,3,0,0,45
POA3890,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,0,0,7,0,0,0,0,0,23,5,3,0,0,3,0,4,7,0,20,11,9,5,0,0,0,3,0,0,25,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,15,6,19,8,0,12,14,6,105
POA3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,4,0,0,5,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,3,0,4,0,38
POA3892,0,0,5,3,0,0,3,8,0,21,0,0,0,0,0,5,0,5,0,22,3,17,10,7,8,3,0,11,0,63,16,25,15,13,3,0,0,12,0,91,19,16,14,15,16,5,4,8,0,86,27,26,24,14,11,9,5,25,0,135,13,3,4,4,3,7,4,10,0,45,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,83,82,69,56,42,27,9,86,3,462
POA3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,0,0,0,0,18
POA3895,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,5,0,8,12,0,0,3,0,0,0,3,0,23,14,4,0,0,0,0,3,3,0,27,9,0,4,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,7,7,8,7,0,9,15,7,98
POA3896,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,5,6,4,0,0,0,0,0,5,5,21,3,3,3,4,4,0,0,0,4,18,12,5,6,9,6,0,0,0,0,40,14,10,7,3,0,0,3,0,3,35,20,3,0,0,0,0,0,0,0,33,7,0,5,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,53,33,21,15,11,0,13,15,11,166
POA3898,0,0,4,8,0,0,0,6,0,16,0,0,10,10,0,0,4,5,0,30,12,3,9,4,0,3,3,10,7,51,21,5,3,4,9,0,0,4,0,60,24,14,10,11,7,9,8,9,0,83,14,9,5,4,3,3,7,12,0,62,9,0,4,3,4,0,5,4,3,23,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,90,36,42,44,29,14,24,40,7,338
POA3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,6,0,8,0,0,0,3,0,4,0,0,0,13,10,5,0,5,0,0,0,3,0,21,16,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,5,3,10,0,3,3,12,4,73
POA3902,0,0,4,4,0,4,0,4,0,10,0,0,0,7,0,0,0,0,0,13,0,5,7,5,0,0,0,3,0,22,6,4,5,0,0,3,0,3,0,24,7,4,11,3,5,0,5,6,0,37,10,0,5,6,5,5,0,6,0,40,7,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,13,32,18,13,16,5,22,3,160
POA3903,0,0,4,3,0,4,0,0,0,18,0,0,4,0,0,0,0,0,5,10,9,10,7,14,4,3,0,7,0,52,12,17,10,9,16,7,6,6,4,77,4,9,16,9,12,5,4,10,0,65,5,6,5,5,9,3,7,7,4,57,4,3,8,3,3,0,0,0,3,30,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,47,52,43,44,21,18,33,18,308
POA3904,0,0,4,14,0,8,0,5,0,32,0,0,6,11,0,0,0,3,0,25,7,19,20,15,3,7,0,11,0,81,18,25,18,18,10,7,4,10,0,122,36,23,21,23,21,6,4,13,0,154,36,39,33,27,37,15,4,17,5,222,22,20,10,0,15,6,11,3,5,104,13,5,0,0,7,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,138,134,112,110,98,52,28,73,9,756
POA3909,6,0,33,26,7,68,0,51,10,203,10,20,38,47,14,26,8,35,0,195,46,77,78,76,38,29,11,44,11,427,74,87,93,95,53,30,19,78,10,539,103,100,81,91,74,52,23,98,7,641,98,102,71,90,77,49,51,96,26,664,52,37,18,18,35,27,26,27,11,239,11,0,0,5,6,0,0,6,4,27,0,0,0,0,0,0,0,0,0,3,395,423,415,454,296,283,149,448,80,2939
POA3910,13,6,118,112,21,295,13,185,9,765,43,101,249,194,91,174,44,134,11,1043,225,635,630,286,337,193,88,186,47,2624,417,608,515,283,411,166,140,186,52,2768,421,414,435,309,467,198,167,211,36,2666,231,307,330,252,419,172,191,201,30,2139,61,64,75,46,67,47,40,48,20,465,6,3,0,7,6,5,0,7,0,31,0,0,0,0,0,0,0,0,0,0,1410,2141,2351,1480,1812,1248,692,1163,207,12506
POA3911,8,5,18,16,0,27,0,37,0,107,6,21,56,34,11,17,8,26,4,176,38,79,96,41,30,17,20,38,9,377,47,70,73,28,58,26,18,25,5,353,63,67,87,47,68,29,15,44,7,417,53,34,74,36,62,16,39,27,0,348,15,24,13,6,17,5,9,12,3,93,0,0,3,0,5,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,236,285,419,213,259,135,114,204,27,1884
POA3912,7,5,84,71,18,182,13,111,9,498,35,67,183,127,59,108,44,82,13,711,142,382,420,227,183,116,68,137,27,1703,232,294,329,170,235,93,71,121,24,1567,255,270,265,192,265,112,104,170,25,1666,204,196,273,170,254,104,135,156,27,1514,51,60,47,30,67,29,36,50,8,380,8,5,11,0,4,6,3,8,0,40,0,0,0,0,0,0,0,0,0,5,928,1286,1614,990,1087,738,470,835,133,8095
POA3913,3,4,16,30,3,38,0,36,0,128,6,22,45,29,14,26,5,21,3,173,35,70,98,46,33,28,16,33,4,371,49,48,67,30,44,20,14,28,7,303,74,85,56,49,54,20,24,34,0,398,61,58,49,23,72,23,34,29,5,356,18,13,17,11,16,4,7,12,0,105,0,0,6,0,5,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,252,309,358,214,225,159,102,204,19,1847
POA3915,5,8,47,29,11,81,9,66,10,260,30,23,94,61,11,69,21,51,6,368,88,145,272,153,104,82,47,107,20,1028,131,112,197,112,88,52,52,119,18,889,111,88,154,117,107,52,63,123,10,827,104,72,110,100,93,52,80,88,10,721,27,27,26,27,32,16,15,28,0,200,8,0,0,6,5,0,4,8,5,26,0,0,0,0,0,0,0,0,0,0,504,479,894,601,452,411,298,594,88,4321
POA3916,0,0,0,0,0,3,0,5,0,13,3,3,11,3,4,3,0,0,0,22,11,19,9,6,0,0,0,0,0,50,20,10,5,3,7,0,0,4,0,52,24,27,18,5,8,5,0,3,0,97,32,45,19,3,12,10,4,4,3,135,31,23,4,0,10,0,0,0,3,72,10,6,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,132,133,74,14,44,28,7,22,7,458
POA3918,0,0,25,23,5,43,3,29,0,129,8,8,57,26,3,31,12,16,3,159,24,69,94,53,35,21,15,31,9,348,50,76,86,48,44,13,17,27,5,367,82,68,86,60,69,34,34,44,15,493,54,65,70,51,46,30,42,48,5,415,12,17,12,13,22,11,7,17,3,109,4,0,4,3,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,237,311,427,273,218,181,130,220,39,2031
POA3919,0,0,12,15,0,44,0,23,4,103,6,7,28,17,9,18,6,19,0,114,26,40,126,54,38,29,18,42,4,369,34,41,75,37,51,19,16,40,10,318,44,51,71,59,37,26,24,25,12,347,26,27,47,41,28,23,33,41,10,264,10,16,7,10,12,3,14,8,0,84,0,4,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,147,182,369,230,176,163,114,202,36,1618
POA3920,6,9,102,121,0,0,0,0,0,239,21,8,217,116,0,0,0,7,8,375,8,17,84,74,0,3,0,0,0,196,18,16,21,13,5,4,0,0,0,74,5,14,12,3,0,0,0,0,0,36,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,65,444,334,12,8,0,6,11,939
POA3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,4,0,0,0,0,0,0,3,14,5,3,0,0,0,0,0,3,0,13,10,0,0,0,0,3,0,0,0,11,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,8,0,4,0,3,4,4,4,57
POA3922,4,0,23,43,0,65,0,33,13,186,5,13,51,55,17,27,6,34,5,217,64,123,156,102,44,68,16,70,9,639,135,150,149,114,75,55,18,76,6,769,147,159,115,101,86,66,32,94,18,817,136,178,129,89,124,97,42,110,23,928,43,73,29,21,35,26,17,36,9,296,4,9,3,0,5,6,0,6,0,38,0,0,0,0,0,0,0,0,0,3,538,703,662,529,391,402,128,466,86,3902
POA3923,0,0,4,6,0,12,0,5,0,23,0,0,4,5,0,6,0,0,0,15,3,7,4,3,0,4,0,0,0,28,5,9,14,6,3,0,0,9,0,53,23,12,5,4,15,4,5,0,0,69,23,14,18,6,13,10,3,7,0,100,16,6,6,0,7,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,54,52,30,41,42,5,25,5,329
POA3925,0,0,21,23,0,28,0,21,7,107,6,12,28,29,5,15,6,12,0,108,37,79,63,43,27,18,3,27,3,308,70,100,79,62,44,17,8,33,8,427,79,113,71,47,44,28,17,38,5,443,69,91,49,49,71,38,23,41,12,446,28,22,20,6,20,7,3,11,0,132,0,3,0,0,7,0,3,0,3,12,0,0,0,0,0,0,0,0,0,3,306,424,337,258,218,159,67,193,37,1991
POA3926,0,0,12,22,0,33,0,18,4,89,6,3,18,21,12,18,3,10,4,95,14,57,41,19,12,6,4,13,4,157,81,97,49,28,33,14,6,7,3,320,93,95,49,37,39,22,11,28,9,388,87,114,48,23,38,13,9,18,4,352,35,36,22,3,23,11,3,10,5,148,10,0,0,0,5,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,333,404,241,154,158,118,43,105,31,1585
POA3927,0,0,4,21,0,11,0,12,0,54,0,5,17,16,3,7,0,6,0,51,5,24,18,9,13,0,4,7,5,77,27,56,23,7,15,8,0,4,0,148,32,59,24,23,15,13,5,7,4,180,26,72,27,19,35,12,3,17,5,213,24,28,7,5,9,12,5,5,0,95,4,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,121,249,120,105,88,67,18,54,10,825
POA3928,0,0,0,6,0,0,0,0,0,7,0,3,3,3,0,0,0,4,0,12,0,10,0,0,7,0,0,3,0,22,3,14,6,0,0,0,0,0,0,30,20,8,8,3,5,5,0,5,0,52,24,20,8,0,0,4,0,5,0,57,15,12,4,0,3,0,4,0,0,41,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,63,65,29,17,12,14,3,12,5,225
POA3929,0,0,3,4,0,8,0,4,0,17,0,5,3,8,0,3,0,9,4,29,0,0,3,3,6,0,0,3,0,23,20,14,5,9,4,0,0,0,0,53,24,25,6,0,13,9,0,6,0,77,44,41,17,4,9,3,6,10,5,135,30,36,0,0,7,12,0,0,0,96,3,6,0,0,3,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,124,131,40,31,40,33,7,27,12,446
POA3930,14,13,49,158,21,233,14,132,7,644,30,72,106,160,73,118,26,66,8,664,101,253,120,58,87,70,14,31,14,738,512,606,204,116,222,85,27,31,33,1834,712,774,222,179,308,174,35,69,32,2520,404,570,190,124,275,101,33,64,23,1778,140,200,55,33,101,44,13,23,22,632,42,36,6,6,14,7,5,0,4,117,4,3,0,0,0,3,0,0,0,8,1951,2524,951,833,1110,841,162,427,143,8937
POA3931,3,3,81,155,19,209,21,160,10,671,35,68,198,208,70,173,34,103,17,903,203,446,384,238,154,123,49,128,23,1735,416,616,335,250,249,133,57,129,25,2211,499,664,389,305,384,209,98,163,54,2760,371,449,255,211,338,168,87,175,21,2074,124,168,64,57,142,58,36,61,14,719,23,17,9,6,15,8,7,11,9,96,0,3,0,0,0,0,0,0,3,5,1674,2435,1707,1424,1375,1076,382,921,176,11179
POA3933,0,0,11,10,0,12,0,11,0,47,3,7,13,5,4,3,0,8,0,43,14,12,16,3,4,5,0,9,3,60,28,16,17,0,8,5,0,5,0,79,32,22,26,9,24,4,8,14,4,139,28,31,17,4,15,7,7,13,0,127,19,15,6,0,7,3,4,4,0,65,5,6,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,132,109,113,36,67,41,16,50,7,572
